total_load_MWh,renewable_available_MWh,renewable_used_MWh,curtailment_MWh,thermal_generation_MWh,unserved_MWh,charge_MWh,discharge_MWh,renewable_utilization_pct,curtailment_rate_pct,operating_cost_CNY,scenario,energy_capacity_MWh,power_capacity_MW,num_steps,time_step_hours,load_shedding_MWh,storage_discharge_MWh,initial_inventory_supply_MWh,total_cost_CNY,thermal_cost_CNY,storage_cost_CNY,curtailment_cost_CNY,load_shedding_cost_CNY,simulation_hours,storage_capex_CNY,capital_recovery_factor,year_fraction,storage_annualized_investment_CNY_per_year,storage_annual_fixed_om_CNY_per_year,storage_investment_allocated_CNY,storage_fixed_om_CNY,storage_variable_om_CNY,storage_om_cost_CNY,operating_cost_excluding_investment_CNY,initial_inventory_thermal_value_CNY,storage_utilization_pct,solver_status,max_residual
2924,2175.8400000000001,1702.9300000000001,472.91000000000003,1221.0699999999999,0,0,0,78.265405544525322,21.734594455474667,521956.5,case,0,0,24,1,0,0,0,521956.5,427374.5,0,94582,0,24,0,0.09634228760924439,0.0027397260273972603,0,0,0,0,0,0,521956.5,0,,Optimal,1.4210854715202004e-14
2924,2175.8400000000001,1728.6021052631504,447.23789473684985,1199.1196398891921,0,38.171745152352628,34.450000000010313,79.445276548971904,20.554723451028099,509483.95290858729,case,10,5,24,1,0,34.450000000010313,0,512512.0398463622,419691.87396121724,3372.5869377749568,89447.57894736997,0,24,9500000,0.09634228760924439,0.0027397260273972603,915251.73228782171,190000,2507.5389925693744,520.54794520547944,344.50000000010311,865.04794520558255,510004.50085379282,0,70.833333333333343,Optimal,1.8425261316679098e-12
2924,2175.8400000000001,1732.8759131578845,442.96408684211548,1196.355526315783,0,53.655789473684202,48.42435000001695,79.641697604506049,20.358302395493947,507801.49507894728,case,10,10,24,1,0,48.42435000001695,0,511307.70100689714,418724.43421052402,3990.4494279500004,88592.817368423101,0,24,11000000,0.09634228760924439,0.0027397260273972603,1059765.1637016882,220000,2903.4662019224334,602.7397260273973,484.24350000016949,1086.9832260275668,508404.23480497469,0,75,Optimal,2.801314735734195e-12
2924,2175.8400000000001,1732.8759131578845,442.96408684211559,1196.3555263157828,0,53.655789473684209,48.42435000001695,79.641697604506049,20.358302395493951,507801.49507894722,case,10,15,24,1,0,48.42435000001695,0,511785.81999707205,418724.43421052396,4468.5684181249781,88592.817368423115,0,24,12500000,0.09634228760924439,0.0027397260273972603,1204278.595115555,250000,3299.3934112754932,684.93150684931504,484.24350000016949,1169.1750068494846,508486.42658579658,0,75,Optimal,2.7977620220553945e-12
2924,2175.8400000000001,1732.8759131578845,442.96408684211553,1196.3555263157828,0,53.655789473684202,48.424350000016943,79.641697604506049,20.358302395493947,507801.49507894722,case,10,20,24,1,0,48.424350000016943,0,512263.93898724701,418724.43421052396,4946.6874082999548,88592.817368423101,0,24,14000000,0.09634228760924439,0.0027397260273972603,1348792.0265294216,280000,3695.3206206285522,767.1232876712329,484.24350000016943,1251.3667876714023,508568.61836661847,0,75,Optimal,2.7995383788947947e-12
2924,2175.8400000000001,1732.8759131578845,442.96408684211559,1196.3555263157828,0,53.655789473684202,48.42435000001695,79.641697604506049,20.358302395493951,507801.49507894722,case,10,25,24,1,0,48.42435000001695,0,512742.05797742202,418724.43421052396,5424.8063984749315,88592.817368423115,0,24,15500000,0.09634228760924439,0.0027397260273972603,1493305.4579432881,310000,4091.2478299816112,849.31506849315065,484.24350000016949,1333.5585684933201,508650.81014744041,0,75,Optimal,2.7994273565923322e-12
2924,2175.8400000000001,1732.8759131578845,442.96408684211553,1196.3555263157828,0,53.655789473684216,48.424350000016965,79.641697604506049,20.358302395493947,507801.49507894722,case,10,30,24,1,0,48.424350000016965,0,513220.17696759698,418724.43421052396,5902.9253886499082,88592.817368423101,0,24,17000000,0.09634228760924439,0.0027397260273972603,1637818.8893571547,340000,4487.1750393346701,931.50684931506851,484.24350000016966,1415.7503493152381,508733.0019282623,0,75,Optimal,2.801314735734195e-12
2924,2175.8400000000001,1732.8759131578845,442.96408684211559,1196.355526315783,0,53.655789473684202,48.424350000016936,79.641697604506049,20.358302395493951,507801.49507894728,case,10,35,24,1,0,48.424350000016936,0,513698.295957772,418724.43421052402,6381.0443788248858,88592.817368423115,0,24,18500000,0.09634228760924439,0.0027397260273972603,1782332.3207710213,370000,4883.10224868773,1013.6986301369863,484.24350000016938,1497.9421301371556,508815.1937090843,0,70.833333333333343,Optimal,2.7994273565923322e-12
2924,2175.8400000000001,1732.8759131578845,442.96408684211553,1196.3555263157828,0,53.655789473684209,48.424350000016965,79.641697604506049,20.358302395493947,507801.49507894722,case,10,40,24,1,0,48.424350000016965,0,514176.41494794691,418724.43421052396,6859.1633689998625,88592.817368423101,0,24,20000000,0.09634228760924439,0.0027397260273972603,1926845.7521848879,400000,5279.029458040789,1095.8904109589041,484.24350000016966,1580.1339109590738,508897.38548990613,0,75,Optimal,2.801314735734195e-12
2924,2175.8400000000001,1732.8759131578845,442.96408684211565,1196.3555263157828,0,53.655789473684202,48.424350000016943,79.641697604506049,20.358302395493954,507801.49507894722,case,10,45,24,1,0,48.424350000016943,0,514654.53393812198,418724.43421052396,7337.2823591748393,88592.81736842313,0,24,21500000,0.09634228760924439,0.0027397260273972603,2071359.1835987545,430000,5674.956667393848,1178.0821917808219,484.24350000016943,1662.3256917809913,508979.57727072813,0,70.833333333333343,Optimal,2.8048674494129955e-12
2924,2175.8400000000001,1732.8759131578845,442.96408684211565,1196.3555263157828,0,53.655789473684216,48.424350000016936,79.641697604506049,20.358302395493954,507801.49507894722,case,10,50,24,1,0,48.424350000016936,0,515132.65292829694,418724.43421052396,7815.401349349816,88592.81736842313,0,24,23000000,0.09634228760924439,0.0027397260273972603,2215872.615012621,460000,6070.8838767469069,1260.2739726027398,484.24350000016938,1744.5174726029093,509061.76905155001,0,75,Optimal,2.7995383788947947e-12
2924,2175.8400000000001,1740.5949376731242,435.24506232687588,1187.589999999992,0,42.922437673126311,38.737500000010058,79.996458272351092,20.003541727648901,503092.88746537251,case,20,5,24,1,0,38.737500000010058,0,508670.94235074724,415656.49999999721,5965.4298853748314,87049.01246537517,0,24,17500000,0.09634228760924439,0.0027397260273972603,1685990.0331617768,350000,4619.1507757856898,958.90410958904113,387.37500000010061,1346.2791095891416,504051.79157496156,0,79.166666666666657,Optimal,1.84385839929746e-12
2924,2175.8400000000001,1748.5026749999865,427.33732500001355,1182.6596398891866,0,73.459639889191862,66.297325000018887,80.359892041693612,19.640107958306377,500061.31221121823,case,20,10,24,1,0,66.297325000018887,0,506117.48608676792,413930.87396121531,6719.1471255498964,85467.465000002703,0,24,19000000,0.09634228760924439,0.0027397260273972603,1830503.4645756434,380000,5015.0779851387488,1041.0958904109589,662.97325000018884,1704.0691404111476,501102.40810162917,0,79.166666666666657,Optimal,3.6859404417555197e-12
2924,2175.8400000000001,1751.5826802631418,424.25731973685839,1181.5660526315655,0,93.833157894736857,84.684425000029648,80.501446809652435,19.498553190347561,499246.42661841994,case,20,15,24,1,0,84.684425000029648,0,505780.71948414459,413548.11842104793,7381.1371157249814,84851.463947371682,0,24,20500000,0.09634228760924439,0.0027397260273972603,1975016.89598951,410000,5411.0051944918087,1123.2876712328766,846.84425000029648,1970.1319212331732,500369.71428965277,0,75,Optimal,4.9862336481965031e-12
2924,2175.8400000000001,1752.1214960526133,423.71850394738658,1181.5660526315658,0,99.359473684210528,89.671925000031393,80.526210385534469,19.473789614465517,499188.53846052568,case,20,20,24,1,0,89.671925000031393,0,506200.95031642535,413548.11842104804,7909.1311058999754,84743.700789477312,0,24,22000000,0.09634228760924439,0.0027397260273972603,2119530.3274033763,440000,5806.9324038448667,1205.4794520547946,896.71925000031388,2102.1987020551087,500394.01791258052,0,75,Optimal,5.5990767577895895e-12
2924,2175.8400000000001,1752.1214960526133,423.71850394738652,1181.5660526315655,0,99.359473684210514,89.671925000031379,80.526210385534469,19.473789614465517,499188.53846052557,case,20,25,24,1,0,89.671925000031379,0,506679.06930660014,413548.11842104793,8387.250096074953,84743.700789477298,0,24,23500000,0.09634228760924439,0.0027397260273972603,2264043.7588172434,470000,6202.8596131979275,1287.6712328767123,896.71925000031376,2184.390482877026,500476.20969340223,0,75,Optimal,5.5988547131846644e-12
2924,2175.8400000000001,1752.1214960526136,423.71850394738652,1181.5660526315655,0,99.359473684210528,89.671925000031393,80.526210385534483,19.473789614465517,499188.53846052557,case,20,30,24,1,0,89.671925000031393,0,507157.1882967751,413548.11842104793,8865.3690862499316,84743.700789477298,0,24,25000000,0.09634228760924439,0.0027397260273972603,2408557.19023111,500000,6598.7868225509865,1369.8630136986301,896.71925000031388,2266.5822636989442,500558.40147422411,0,70.833333333333343,Optimal,5.60262947146839e-12
2924,2175.8400000000001,1752.1214960526136,423.71850394738647,1181.5660526315658,0,99.359473684210514,89.671925000031365,80.526210385534483,19.473789614465517,499188.53846052568,case,20,35,24,1,0,89.671925000031365,0,507635.30728695029,413548.11842104804,9343.4880764249065,84743.700789477298,0,24,26500000,0.09634228760924439,0.0027397260273972603,2553070.6216449765,530000,6994.7140319040454,1452.0547945205481,896.71925000031365,2348.7740445208619,500640.59325504623,0,70.833333333333343,Optimal,5.5988547131846644e-12
2924,2175.8400000000001,1752.1214960526136,423.71850394738652,1181.5660526315655,0,99.359473684210528,89.671925000031422,80.526210385534483,19.473789614465517,499188.53846052557,case,20,40,24,1,0,89.671925000031422,0,508113.42627712514,413548.11842104793,9821.607066599885,84743.700789477298,0,24,28000000,0.09634228760924439,0.0027397260273972603,2697584.0530588431,560000,7390.6412412571044,1534.2465753424658,896.71925000031422,2430.9658253427801,500722.78503586806,0,75,Optimal,5.60262947146839e-12
2924,2175.8400000000001,1752.1214960526133,423.71850394738652,1181.5660526315655,0,99.359473684210528,89.671925000031393,80.526210385534469,19.473789614465517,499188.53846052557,case,20,45,24,1,0,89.671925000031393,0,508591.5452673001,413548.11842104793,10299.72605677486,84743.700789477298,0,24,29500000,0.09634228760924439,0.0027397260273972603,2842097.4844727097,590000,7786.5684506101634,1616.4383561643835,896.71925000031388,2513.1576061646974,500804.97681668994,0,75,Optimal,5.5990767577895895e-12
2924,2175.8400000000001,1752.1214960526133,423.71850394738652,1181.5660526315655,0,99.359473684210528,89.671925000031365,80.526210385534469,19.473789614465517,499188.53846052557,case,20,50,24,1,0,89.671925000031365,0,509069.66425747506,413548.11842104793,10777.845046949838,84743.700789477298,0,24,31000000,0.09634228760924439,0.0027397260273972603,2986610.9158865763,620000,8182.4956599632224,1698.6301369863013,896.71925000031365,2595.3493869866152,500887.16859751183,0,70.833333333333343,Optimal,5.5990767577895895e-12
2924,2175.8400000000001,1748.4067451523429,427.43325484765694,1180.2899999999961,0,48.171745152352628,43.475000000013466,80.355483176719915,19.644516823280064,499022.90096953016,case,30,5,24,1,0,43.475000000013466,0,507150.92380250478,413101.49999999866,8562.7728329747424,85486.650969531387,0,24,25500000,0.09634228760924439,0.0027397260273972603,2456728.3340357319,510000,6730.7625590020052,1397.2602739726028,434.75000000013466,1832.0102739727374,500420.16124350275,0,83.333333333333343,Optimal,1.8456347561368602e-12
2924,2175.8400000000001,1760.3469806094065,415.49301939059347,1170.8491135733943,0,73.80609418281287,66.610000000011937,80.904247582975145,19.095752417024848,493561.89362880681,case,30,10,24,1,0,66.610000000011937,0,502168.03545195644,409797.18975068803,9272.2418231497031,83098.603878118694,0,24,27000000,0.09634228760924439,0.0027397260273972603,2601241.7654495984,540000,7126.6897683550642,1479.4520547945206,666.10000000011939,2145.5520547946398,495041.34568360139,0,79.166666666666657,Optimal,3.6890490662244702e-12
2924,2175.8400000000001,1766.363157894722,409.47684210527814,1167.094072022144,0,96.997229916888955,87.540000000022928,81.180746649327247,18.819253350672756,491253.69362880627,case,30,15,24,1,0,87.540000000022928,0,500337.95444213081,408482.92520775041,9959.6608133247901,81895.368421055624,0,24,28500000,0.09634228760924439,0.0027397260273972603,2745755.196863465,570000,7522.6169777081232,1561.6438356164383,875.40000000022928,2437.0438356166678,492815.33746442269,0,70.833333333333343,Optimal,5.4498627832799684e-12
2924,2175.8400000000001,1768.102557894716,407.73744210528383,1167.0940720221442,0,114.837229916889,103.6406000000286,81.26068818914608,18.739311810853916,491066.81962880754,case,30,20,24,1,0,103.6406000000286,0,500629.19943230704,408482.92520775046,10598.785803499824,81547.488421056769,0,24,30000000,0.09634228760924439,0.0027397260273972603,2890268.6282773316,600000,7918.5441870611821,1643.8356164383563,1036.406000000286,2680.2416164386423,492710.65524524584,0,70.833333333333343,Optimal,6.6506800067145377e-12
2924,2175.8400000000001,1769.5650578947113,406.27494210528857,1167.094072022144,0,129.83722991688899,117.17810000003334,81.327903609397339,18.672096390602643,490909.69462880841,case,30,25,24,1,0,117.17810000003334,0,500950.19342248293,408482.92520775041,11212.279793674848,81254.988421057715,0,24,31500000,0.09634228760924439,0.0027397260273972603,3034782.0596911982,630000,8314.4713964142411,1726.027397260274,1171.7810000003333,2897.8083972606073,492635.72202606872,0,70.833333333333343,Optimal,8.3097972947143717e-12
2924,2175.8400000000001,1769.6378236841847,406.20217631581505,1167.0940720221442,0,130.58354570636268,117.85165000003359,81.331247871359324,18.668752128640666,490901.87697091379,case,30,30,24,1,0,117.85165000003359,0,501420.49475476332,408482.92520775046,11697.134283849828,81240.435263163017,0,24,33000000,0.09634228760924439,0.0027397260273972603,3179295.4911050647,660000,8710.398605767301,1808.2191780821918,1178.5165000003358,2986.7356780825276,492710.09614899603,0,70.833333333333343,Optimal,8.4057205640419852e-12
2924,2175.8400000000001,1769.6378236841849,406.20217631581505,1167.0940720221442,0,130.58354570636271,117.8516500000336,81.331247871359338,18.668752128640666,490901.87697091379,case,30,35,24,1,0,117.8516500000336,0,501898.61374493828,408482.92520775046,12175.253274024804,81240.435263163017,0,24,34500000,0.09634228760924439,0.0027397260273972603,3323808.9225189313,690000,9106.325815120359,1890.4109589041095,1178.516500000336,3068.9274589044453,492792.28792981792,0,70.833333333333343,Optimal,8.3986151366843842e-12
2924,2175.8400000000001,1769.6378236841847,406.20217631581511,1167.094072022144,0,130.58354570636268,117.8516500000336,81.331247871359324,18.668752128640666,490901.87697091373,case,30,40,24,1,0,117.8516500000336,0,502376.73273511318,408482.92520775041,12653.372264199783,81240.435263163017,0,24,36000000,0.09634228760924439,0.0027397260273972603,3468322.3539327979,720000,9502.2530244734189,1972.6027397260275,1178.516500000336,3151.1192397263635,492874.47971063975,0,70.833333333333343,Optimal,8.4057205640419852e-12
2924,2175.8400000000001,1769.6378236841847,406.20217631581511,1167.0940720221442,0,130.58354570636268,117.85165000003359,81.331247871359324,18.668752128640666,490901.87697091379,case,30,45,24,1,0,117.85165000003359,0,502854.8517252882,408482.92520775046,13131.49125437476,81240.435263163017,0,24,37500000,0.09634228760924439,0.0027397260273972603,3612835.7853466645,750000,9898.1802338264788,2054.794520547945,1178.5165000003358,3233.3110205482808,492956.67149146175,0,70.833333333333343,Optimal,8.4021678503631847e-12
2924,2175.8400000000001,1769.6378236841847,406.20217631581511,1167.094072022144,0,130.58354570636268,117.85165000003359,81.331247871359324,18.668752128640666,490901.87697091373,case,30,50,24,1,0,117.85165000003359,0,503332.97071546316,408482.92520775041,13609.610244549736,81240.435263163017,0,24,39000000,0.09634228760924439,0.0027397260273972603,3757349.2167605311,780000,10294.107443179537,2136.9863013698632,1178.5165000003358,3315.502801370199,493038.86327228363,0,70.833333333333343,Optimal,8.3986151366843842e-12
2924,2175.8400000000001,1752.393102493063,423.44689750693692,1176.4899999999948,0,50.083102493063159,45.200000000005311,80.538693217013332,19.461306782986657,496912.87950138567,case,40,5,24,1,0,45.200000000005311,0,507590.87028196012,411771.4999999982,11129.990780574539,84689.37950138739,0,24,33500000,0.09634228760924439,0.0027397260273972603,3227466.6349096871,670000,8842.3743422183215,1835.6164383561645,452.00000000005309,2287.6164383562177,498748.49593974178,0,87.5,Optimal,1.84385839929746e-12
2924,2175.8400000000001,1772.7244626731194,403.11553732688037,1159.339999999984,0,82.712437673126345,74.647975000022683,81.473107520457361,18.526892479542628,487138.58721537073,case,40,10,24,1,0,74.647975000022683,0,498294.69698612019,405768.99999999441,11902.589520749689,80623.107465376073,0,24,35000000,0.09634228760924439,0.0027397260273972603,3371980.0663235537,700000,9238.3015515713796,1917.8082191780823,746.47975000022689,2664.2879691783091,489056.39543454879,0,83.333333333333343,Optimal,3.6912695122737205e-12
2924,2175.8400000000001,1779.2378116343316,396.60218836566844,1155.283545706352,0,107.91135734069421,97.390000000010616,81.772456229976996,18.227543770022997,484643.57867035695,case,40,15,24,1,0,97.390000000010616,0,496277.80743128143,404349.24099722318,12608.128760924545,79320.437673133682,0,24,36500000,0.09634228760924439,0.0027397260273972603,3516493.4977374203,730000,9634.2287609244395,2000,973.90000000010616,2973.900000000106,486643.578670357,0,79.166666666666657,Optimal,5.5280224842135794e-12
2924,2175.8400000000001,1780.3397506924998,395.5002493075001,1155.283545706352,0,119.21329639886793,107.59000000001596,81.823100535540277,18.176899464459709,484525.19085872336,case,40,20,24,1,0,107.59000000001596,0,496637.5386098228,404349.24099722318,13188.247751099574,79100.049861500025,0,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,1075.9000000001597,3158.0917808220775,486607.38263954531,0,75,Optimal,7.3736572403504397e-12
2924,2175.8400000000001,1781.7861105262916,394.0538894737083,1155.283545706352,0,134.04775623267847,120.97810000003466,81.889574165668961,18.110425834331028,484369.79989196517,case,40,25,24,1,0,120.97810000003466,0,496960.26663323957,404349.24099722318,13800.247741274739,78810.777894741652,0,24,39500000,0.09634228760924439,0.0027397260273972603,3805520.3605651534,790000,10426.083179630557,2164.3835616438355,1209.7810000003465,3374.164561644182,486534.183453609,0,75,Optimal,8.3093532055045216e-12
2924,2175.8400000000001,1782.7825605262883,393.0574394737115,1155.283545706352,0,144.26775623267849,130.20165000003792,81.935370272000156,18.064629727999829,484262.74539196584,case,40,30,24,1,0,130.20165000003792,0,497331.33112341521,404349.24099722318,14370.60223144975,78611.487894742299,0,24,41000000,0.09634228760924439,0.0027397260273972603,3950033.79197902,820000,10822.010388983617,2246.5753424657532,1302.0165000003792,3548.5918424661322,486509.32073443162,0,75,Optimal,9.9795727237506071e-12
