hour,load,wind_available,solar_available,thermal,wind_used,solar_used,wind_curt,solar_curt,charge,discharge,unserved,energy_start_MWh,energy_MWh,soc,balance_error_MW
0,92,61.32,0,30,54.399999999997334,0,6.9200000000026591,0,0,7.6000000000026597,0,9.9999999999999982,2,0.10000000000000001,0
1,87,64.340000000000003,0,30,64.340000000000003,0,0,0,7.3400000000000079,0,0,2,8.9730000000000096,0.44865000000000049,-4.4408920985006262e-15
2,83,63.359999999999999,0,30,46.928074999997861,0,16.431925000002138,0,0,6.0719250000021336,0,8.9730000000000096,2.5815000000000001,0.129075,0
3,81,61.229999999999997,0,30,61.230000000000004,0,0,0,10.230000000000004,0,0,2.5815000000000001,12.300000000000004,0.61500000000000021,0
4,82,58,0,30,58,0,0,0,5.9999999999999947,0,0,12.300000000000004,18,0.90000000000000002,5.3290705182007514e-15
5,89,55.299999999999997,0,33.699999999999996,55.300000000000004,0,0,0,0,3.4842088535433704e-15,0,18,17.999999999999996,0.8999999999999998,0
6,103,55.350000000000001,0,47.649999999999999,55.350000000000001,0,0,0,0,0,0,17.999999999999996,18,0.90000000000000002,0
7,122,54.100000000000001,17.25,35.449999999994688,54.100000000000001,17.25,0,0,0,15.200000000005298,0,18,2,0.10000000000000001,-1.4210854715202004e-14
8,139,50.340000000000003,49.479999999999997,39.179999999999986,50.339999999999996,49.480000000000004,0,0,0,-5.5747341656693925e-15,0,2,2,0.10000000000000001,-2.8421709430404007e-14
9,145,46.689999999999998,86.150000000000006,30,45.692105263157877,86.150000000000006,0.99789473684212737,0,16.842105263157894,0,0,2,18,0.90000000000000002,-3.5527136788005009e-15
10,141,44.890000000000001,119.16,30,44.890000000000001,50.909999999994682,0,68.250000000005315,0,15.200000000005319,0,18,2,0.10000000000000001,0
11,134,43.740000000000002,141.91,30,43.739999999999995,77.102105263157895,0,64.807894736842101,16.842105263157894,0,0,2,18,0.90000000000000002,-3.5527136788005009e-15
12,128,41.520000000000003,150,30,41.520000000000003,41.279999999994672,0,108.72000000000533,0,15.200000000005319,0,18,2,0.10000000000000001,-1.4210854715202004e-14
13,125,39.090000000000003,141.91,30,39.089999999999996,72.752105263157901,0,69.157894736842096,16.842105263157894,0,0,2,18,0.90000000000000002,-3.5527136788005009e-15
14,127,39.299999999999997,119.16,30,39.299999999999997,42.499999999994685,0,76.660000000005311,0,15.200000000005319,0,18,2,0.10000000000000001,0
15,133,42.07,86.150000000000006,30,30.297105263160564,86.150000000000006,11.772894736839437,0,13.447105263160564,0,0,2,14.774750000002536,0.73873750000012683,-1.2434497875801753e-14
16,143,42.859999999999999,49.479999999999997,54.054999999997335,42.859999999999999,49.480000000000004,0,0,3.3949999999973302,0,0,14.774750000002536,18,0.90000000000000002,8.4376949871511897e-15
17,154,41.299999999999997,17.25,84.054999999997335,41.299999999999997,17.25,0,0,0,11.395000000002671,0,18,6.0052631578961231,0.30026315789480618,2.8421709430404007e-14
18,160,42.140000000000001,0,114.05499999999734,42.140000000000001,0,0,0,0,3.8050000000026487,0,6.0052631578961231,2,0.10000000000000001,-2.8421709430404007e-14
19,162,43.409999999999997,0,118.59,43.410000000000004,0,0,0,0,0,0,2,2,0.10000000000000001,0
20,151,46.390000000000001,0,104.60999999999999,46.390000000000001,0,0,0,0,0,0,2,2,0.10000000000000001,0
21,132,52.109999999999999,0,79.890000000000001,52.109999999999999,0,0,0,0,0,0,2,2,0.10000000000000001,0
22,112,54.149999999999999,0,57.850000000000001,54.149999999999999,0,0,0,0,0,0,2,2,0.10000000000000001,0
23,99,54.939999999999998,0,52.481052631578947,54.939999999999998,0,0,0,8.4210526315789469,0,0,2,9.9999999999999982,0.49999999999999989,-1.7763568394002505e-15
