hour,load,wind_available,solar_available,thermal,wind_used,solar_used,wind_curt,solar_curt,charge,discharge,unserved,energy_start_MWh,energy_MWh,soc,balance_error_MW
0,92,61.32,0,30,52.000000000000007,0,9.3199999999999861,0,0,10,0,25,14.473684210530003,0.28947368421060005,0
1,87,64.340000000000003,0,30,63.132963988915783,0,1.2070360110842202,0,6.132963988915777,0,0,14.473684210530003,20.29999999999999,0.40599999999999981,-8.8817841970012523e-16
2,83,63.359999999999999,0,30,63.000000000000007,0,0.35999999999999233,0,9.9999999999999982,0,0,20.29999999999999,29.79999999999999,0.59599999999999975,1.7763568394002505e-15
3,81,61.229999999999997,0,30,60.999999999999993,0,0.23000000000001108,0,9.9999999999999982,0,0,29.79999999999999,39.299999999999983,0.7859999999999997,1.7763568394002505e-15
4,82,58,0,30,58,0,0,0,6.0000000000000053,0,0,39.299999999999983,44.999999999999993,0.89999999999999991,-5.3290705182007514e-15
5,89,55.299999999999997,0,30,50.999999999986692,0,4.3000000000133127,0,0,8.0000000000133067,0,44.999999999999993,36.578947368409992,0.73157894736819984,0
6,103,55.350000000000001,0,37.649999999999999,55.350000000000001,0,0,0,0,9.9999999999999982,0,36.578947368409992,26.052631578939994,0.52105263157879989,0
7,122,54.100000000000001,17.25,40.650000000000006,54.100000000000001,17.25,0,0,0,9.9999999999999982,0,26.052631578939994,15.526315789469997,0.31052631578939993,0
8,139,50.340000000000003,49.479999999999997,30,50.339999999999996,48.660000000000004,0,0.82000000000000028,0,10,0,15.526315789469997,4.9999999999999991,0.099999999999999978,0
9,145,46.689999999999998,86.150000000000006,30,38.849999999999987,86.150000000000006,7.8400000000000176,0,10.000000000000002,0,0,4.9999999999999991,14.500000000000002,0.29000000000000004,-1.7763568394002505e-15
10,141,44.890000000000001,119.16,30,44.890000000000001,57.084999999996846,0,62.075000000003151,0,9.0250000000031623,0,14.500000000000002,4.9999999999999991,0.099999999999999978,0
11,134,43.740000000000002,141.91,30,43.739999999999995,70.260000000000019,0,71.649999999999977,9.9999999999999982,0,0,4.9999999999999991,14.5,0.28999999999999998,1.7763568394002505e-15
12,128,41.520000000000003,150,30,41.520000000000003,66.47999999999999,0,83.52000000000001,10.000000000000002,0,0,14.5,24,0.47999999999999998,-1.7763568394002505e-15
13,125,39.090000000000003,141.91,30,39.089999999999996,65.909999999999997,0,76,10.000000000000002,0,0,24,33.5,0.67000000000000004,-1.7763568394002505e-15
14,127,39.299999999999997,119.16,30,39.299999999999997,55.277024999999114,0,63.882975000000883,0,2.4229750000008878,0,33.5,30.949499999999961,0.61898999999999926,0
15,133,42.07,86.150000000000006,30,26.849999999999994,86.150000000000006,15.220000000000006,0,10.000000000000002,0,0,30.949499999999961,40.449499999999965,0.80898999999999932,-1.7763568394002505e-15
16,143,42.859999999999999,49.479999999999997,55.450000000000017,42.859999999999999,49.480000000000004,0,0,4.790000000000032,0,0,40.449499999999965,44.999999999999993,0.89999999999999991,-1.1546319456101628e-14
17,154,41.299999999999997,17.25,85.450000000000017,41.299999999999997,17.25,0,0,0,10,0,44.999999999999993,34.473684210529996,0.68947368421059996,0
18,160,42.140000000000001,0,115.45000000000002,42.140000000000001,0,0,0,0,2.4099999999999699,0,34.473684210529996,31.936842105267758,0.6387368421053552,0
19,162,43.409999999999997,0,118.59,43.410000000000004,0,0,0,0,0,0,31.936842105267758,31.936842105267758,0.6387368421053552,0
20,151,46.390000000000001,0,104.61000000000001,46.390000000000001,0,0,0,0,0,0,31.936842105267758,31.936842105267765,0.63873684210535531,0
21,132,52.109999999999999,0,79.889999999999986,52.109999999999999,0,0,0,0,0,0,31.936842105267765,31.936842105267765,0.63873684210535531,0
22,112,54.149999999999999,0,57.850000000000016,54.149999999999999,0,0,0,0,0,0,31.936842105267765,31.936842105267765,0.63873684210535531,1.4210854715202004e-14
23,99,54.939999999999998,0,37.46999999999332,54.939999999999998,0,0,0,0,6.5900000000066825,0,31.936842105267765,25,0.5,0
