hour,load,wind_available,solar_available,thermal,wind_used,solar_used,wind_curt,solar_curt,charge,discharge,unserved,energy_start_MWh,energy_MWh,soc,balance_error_MW
0,92,61.32,0,30,46.799999999994668,0,14.520000000005325,0,0,15.200000000005319,0,19.999999999999996,3.9999999999999996,0.099999999999999992,-1.4210854715202004e-14
1,87,64.340000000000003,0,30,64.094210526315777,0,0.24578947368422632,0,7.0942105263157753,0,0,3.9999999999999996,10.739499999999987,0.26848749999999966,1.7763568394002505e-15
2,83,63.359999999999999,0,30,63.359999999999999,0,0,0,10.359999999999998,0,0,10.739499999999987,20.581499999999988,0.51453749999999965,1.7763568394002505e-15
3,81,61.229999999999997,0,30,61.230000000000004,0,0,0,10.230000000000004,0,0,20.581499999999988,30.299999999999994,0.75749999999999984,0
4,82,58,0,30,58,0,0,0,6.0000000000000036,0,0,30.299999999999994,36,0.90000000000000002,-3.5527136788005009e-15
5,89,55.299999999999997,0,30,55.300000000000004,0,0,0,0,3.6999999999999904,0,36,32.105263157896104,0.80263157894740256,0
6,103,55.350000000000001,0,30,55.350000000000001,0,0,0,0,17.650000000000006,0,32.105263157896104,13.526315789481551,0.33815789473703878,0
7,122,54.100000000000001,17.25,50.650000000000006,54.100000000000001,17.25,0,0,0,0,0,13.526315789481551,13.526315789481549,0.33815789473703872,0
8,139,50.340000000000003,49.479999999999997,30.129999999989348,50.339999999999996,49.480000000000004,0,0,0,9.0500000000106393,0,13.526315789481549,3.9999999999999996,0.099999999999999992,-2.8421709430404007e-14
9,145,46.689999999999998,86.150000000000006,30,46.690000000000005,86.150000000000006,0,0,17.840000000000014,0,0,3.9999999999999996,20.948000000000018,0.5237000000000005,-1.0658141036401503e-14
10,141,44.890000000000001,119.16,30,44.890000000000001,50.009399999994365,0,69.150600000005625,0,16.100600000005649,0,20.948000000000018,3.9999999999999996,0.099999999999999992,0
11,134,43.740000000000002,141.91,30,43.739999999999995,85.260000000000005,0,56.649999999999991,25.000000000000004,0,0,3.9999999999999996,27.750000000000007,0.6937500000000002,-3.5527136788005009e-15
12,128,41.520000000000003,150,30,41.520000000000003,33.917499999992096,0,116.08250000000791,0,22.562500000007901,0,27.750000000000007,3.9999999999999996,0.099999999999999992,0
13,125,39.090000000000003,141.91,30,39.089999999999996,80.909999999999997,0,61,25.000000000000004,0,0,3.9999999999999996,27.750000000000004,0.69375000000000009,-3.5527136788005009e-15
14,127,39.299999999999997,119.16,30,39.299999999999997,42.974999999994836,0,76.185000000005161,0,14.72500000000516,0,27.750000000000004,12.249999999999995,0.30624999999999986,0
15,133,42.07,86.150000000000006,30,41.849999999999987,86.150000000000006,0.22000000000001307,0,25.000000000000004,0,0,12.249999999999995,36,0.90000000000000002,-3.5527136788005009e-15
16,143,42.859999999999999,49.479999999999997,50.659999999999989,42.859999999999999,49.480000000000004,0,0,0,0,0,36,36,0.90000000000000002,0
17,154,41.299999999999997,17.25,80.659999999999997,41.299999999999997,17.25,0,0,0,14.79000000000001,0,36,20.431578947373858,0.51078947368434646,0
18,160,42.140000000000001,0,110.66,42.140000000000001,0,0,0,0,7.199999999999986,0,20.431578947373858,12.852631578955469,0.32131578947388673,0
19,162,43.409999999999997,0,118.58999999999999,43.410000000000004,0,0,0,0,0,0,12.852631578955469,12.852631578955469,0.32131578947388673,0
20,151,46.390000000000001,0,104.60999999999997,46.390000000000001,0,0,0,0,0,0,12.852631578955469,12.852631578955469,0.32131578947388673,-2.8421709430404007e-14
21,132,52.109999999999999,0,79.889999999999986,52.109999999999999,0,0,0,0,0,0,12.852631578955469,12.852631578955469,0.32131578947388673,0
22,112,54.149999999999999,0,57.850000000000009,54.149999999999999,0,0,0,0,0,0,12.852631578955469,12.852631578955469,0.32131578947388673,0
23,99,54.939999999999998,0,51.583545706362671,54.939999999999998,0,0,0,7.5235457063626647,0,0,12.852631578955469,19.999999999999996,0.49999999999999989,3.5527136788005009e-15
