hour,load,wind_available,solar_available,thermal,wind_used,solar_used,wind_curt,solar_curt,charge,discharge,unserved,energy_start_MWh,energy_MWh,soc,balance_error_MW
0,92,61.32,0,30,54.399999999997327,0,6.9200000000026662,0,0,7.6000000000026597,0,9.9999999999999982,1.9999999999999998,0.099999999999999992,0
1,87,64.340000000000003,0,30,64.340000000000003,0,0,0,7.3400000000000007,0,0,1.9999999999999998,8.9730000000000008,0.44865000000000005,2.6645352591003757e-15
2,83,63.359999999999999,0,30,46.928074999997868,0,16.431925000002131,0,0,6.0719250000021363,0,8.9730000000000008,2.581499999999989,0.12907499999999944,1.4210854715202004e-14
3,81,61.229999999999997,0,30,61.230000000000004,0,0,0,10.230000000000004,0,0,2.581499999999989,12.299999999999994,0.61499999999999966,0
4,82,58,0,30,58,0,0,0,6.0000000000000036,0,0,12.299999999999994,18,0.90000000000000002,-3.5527136788005009e-15
5,89,55.299999999999997,0,30,55.300000000000004,0,0,0,0,3.6999999999999904,0,18,14.105263157896108,0.70526315789480543,0
6,103,55.350000000000001,0,47.650000000000006,55.350000000000001,0,0,0,0,0,0,14.105263157896108,14.105263157896111,0.70526315789480554,0
7,122,54.100000000000001,17.25,39.149999999994677,54.100000000000001,17.25,0,0,0,11.500000000005326,0,14.105263157896111,1.9999999999999998,0.099999999999999992,0
8,139,50.340000000000003,49.479999999999997,39.179999999999978,50.339999999999996,49.480000000000004,0,0,0,2.5560268848550263e-15,0,1.9999999999999998,1.9999999999999998,0.099999999999999992,-2.8421709430404007e-14
9,145,46.689999999999998,86.150000000000006,30,45.692105263157885,86.150000000000006,0.99789473684212027,0,16.84210526315789,0,0,1.9999999999999998,18,0.90000000000000002,0
10,141,44.890000000000001,119.16,30,44.890000000000001,50.909999999994689,0,68.250000000005315,0,15.200000000005318,0,18,1.9999999999999998,0.099999999999999992,0
11,134,43.740000000000002,141.91,30,43.739999999999995,77.10210526315791,0,64.807894736842087,16.84210526315789,0,0,1.9999999999999998,18,0.90000000000000002,2.8421709430404007e-14
12,128,41.520000000000003,150,30,41.520000000000003,41.279999999994665,0,108.72000000000534,0,15.200000000005318,0,18,1.9999999999999998,0.099999999999999992,-1.4210854715202004e-14
13,125,39.090000000000003,141.91,30,39.089999999999996,72.752105263157887,0,69.15789473684211,16.84210526315789,0,0,1.9999999999999998,18,0.90000000000000002,0
14,127,39.299999999999997,119.16,30,39.299999999999997,42.499999999994671,0,76.660000000005326,0,15.200000000005318,0,18,1.9999999999999998,0.099999999999999992,-1.4210854715202004e-14
15,133,42.07,86.150000000000006,30,30.297105263160542,86.150000000000006,11.772894736839458,0,13.44710526316055,0,0,1.9999999999999998,14.774750000002525,0.73873750000012628,1.7763568394002505e-15
16,143,42.859999999999999,49.479999999999997,54.054999999997335,42.859999999999999,49.480000000000004,0,0,3.3949999999973399,0,0,14.774750000002525,18,0.90000000000000002,-1.3322676295501878e-15
17,154,41.299999999999997,17.25,84.054999999997335,41.299999999999997,17.25,0,0,0,11.395000000002664,0,18,6.0052631578961293,0.30026315789480645,0
18,160,42.140000000000001,0,114.05499999999734,42.140000000000001,0,0,0,0,3.8050000000026536,0,6.0052631578961293,1.9999999999999998,0.099999999999999992,-2.8421709430404007e-14
19,162,43.409999999999997,0,118.58999999999999,43.410000000000004,0,0,0,0,0,0,1.9999999999999998,1.9999999999999998,0.099999999999999992,0
20,151,46.390000000000001,0,104.60999999999997,46.390000000000001,0,0,0,0,0,0,1.9999999999999998,1.9999999999999998,0.099999999999999992,-2.8421709430404007e-14
21,132,52.109999999999999,0,79.889999999999986,52.109999999999999,0,0,0,0,0,0,1.9999999999999998,1.9999999999999998,0.099999999999999992,0
22,112,54.149999999999999,0,57.850000000000009,54.149999999999999,0,0,0,0,0,0,1.9999999999999998,1.9999999999999998,0.099999999999999992,0
23,99,54.939999999999998,0,52.481052631578955,54.939999999999998,0,0,0,8.4210526315789469,0,0,1.9999999999999998,9.9999999999999982,0.49999999999999989,1.2434497875801753e-14
