hour,load,wind_available,solar_available,thermal,wind_used,solar_used,wind_curt,solar_curt,charge,discharge,unserved,energy_start_MWh,energy_MWh,soc,balance_error_MW
0,92,61.32,0,30,60.599999999996015,0,0.7200000000039779,0,0,1.4000000000039923,0,15,13.526315789469997,0.45087719298233325,1.4210854715202004e-14
1,87,64.340000000000003,0,30,47.000000000000007,0,17.339999999999996,0,0,9.9999999999999982,0,13.526315789469997,3,0.10000000000000001,0
2,83,63.359999999999999,0,30,62.263157894736835,0,1.0968421052631641,0,9.2631578947368372,0,0,3,11.799999999999995,0.3933333333333332,-1.7763568394002505e-15
3,81,61.229999999999997,0,30,60.999999999999993,0,0.23000000000001108,0,9.9999999999999982,0,0,11.799999999999995,21.299999999999994,0.70999999999999974,1.7763568394002505e-15
4,82,58,0,30,58,0,0,0,6.0000000000000053,0,0,21.299999999999994,27,0.90000000000000002,-5.3290705182007514e-15
5,89,55.299999999999997,0,30,55.300000000000004,0,0,0,0,3.6999999999999966,0,27,23.105263157896104,0.77017543859653681,1.4210854715202004e-14
6,103,55.350000000000001,0,37.72999999999201,55.350000000000001,0,0,0,0,9.9200000000079847,0,23.105263157896104,12.663157894733461,0.42210526315778202,0
7,122,54.100000000000001,17.25,50.650000000000006,54.100000000000001,17.25,0,0,0,0,0,12.663157894733461,12.663157894733461,0.42210526315778202,0
8,139,50.340000000000003,49.479999999999997,30,50.339999999999996,49.480000000000004,0,0,0,9.1800000000000033,0,12.663157894733461,3,0.10000000000000001,0
9,145,46.689999999999998,86.150000000000006,30,38.849999999999987,86.150000000000006,7.8400000000000176,0,10.000000000000002,0,0,3,12.500000000000004,0.4166666666666668,-1.7763568394002505e-15
10,141,44.890000000000001,119.16,30,1.8400000000000181,119.16,43.049999999999983,0,10.000000000000002,0,0,12.500000000000004,22.000000000000007,0.73333333333333361,-1.7763568394002505e-15
11,134,43.740000000000002,141.91,30,43.739999999999995,62.893822714673654,0,79.016177285326336,2.6338227146736326,0,0,22.000000000000007,24.502131578939956,0.81673771929799854,8.8817841970012523e-15
12,128,41.520000000000003,150,30,41.520000000000003,46.479999999999997,0,103.52000000000001,0,9.9999999999999982,0,24.502131578939956,13.975815789469959,0.46586052631566527,0
13,125,39.090000000000003,141.91,30,39.089999999999996,45.910000000000004,0,96,0,9.9999999999999982,0,13.975815789469959,3.4494999999999645,0.11498333333333215,0
14,127,39.299999999999997,119.16,30,39.299999999999997,67.700000000000003,0,51.459999999999994,10.000000000000002,0,0,3.4494999999999645,12.949499999999967,0.43164999999999887,-1.7763568394002505e-15
15,133,42.07,86.150000000000006,30,26.849999999999994,86.150000000000006,15.220000000000006,0,10.000000000000002,0,0,12.949499999999967,22.449499999999968,0.74831666666666563,-1.7763568394002505e-15
16,143,42.859999999999999,49.479999999999997,55.450000000000017,42.859999999999999,49.480000000000004,0,0,4.790000000000032,0,0,22.449499999999968,27,0.90000000000000002,-1.1546319456101628e-14
17,154,41.299999999999997,17.25,85.450000000000017,41.299999999999997,17.25,0,0,0,10,0,27,16.473684210530003,0.5491228070176668,0
18,160,42.140000000000001,0,115.45000000000002,42.140000000000001,0,0,0,0,2.4099999999999699,0,16.473684210530003,13.936842105267763,0.46456140350892544,0
19,162,43.409999999999997,0,118.59,43.410000000000004,0,0,0,0,0,0,13.936842105267763,13.936842105267763,0.46456140350892544,0
20,151,46.390000000000001,0,104.61000000000001,46.390000000000001,0,0,0,0,0,0,13.936842105267763,13.936842105267763,0.46456140350892544,0
21,132,52.109999999999999,0,79.890000000000001,52.109999999999999,0,0,0,0,0,0,13.936842105267763,13.936842105267763,0.46456140350892544,0
22,112,54.149999999999999,0,58.96911357340236,54.149999999999999,0,0,0,1.1191135734023543,0,0,13.936842105267763,15,0.5,4.6629367034256575e-15
23,99,54.939999999999998,0,44.060000000000002,54.939999999999998,0,0,0,0,0,0,15,15,0.5,0
