hour,load,wind_available,solar_available,thermal,wind_used,solar_used,wind_curt,solar_curt,charge,discharge,unserved,energy_start_MWh,energy_MWh,soc,balance_error_MW
0,92,61.32,0,30,51.508174999978621,0,9.811825000021372,0,0,10.49182500002137,0,39.999999999999993,28.955973684191893,0.36194967105239867,-1.4210854715202004e-14
1,87,64.340000000000003,0,30,64.340000000000003,0,0,0,7.3399999999999963,0,0,28.955973684191893,35.928973684191895,0.4491121710523987,7.1054273576010019e-15
2,83,63.359999999999999,0,30,63.359999999999999,0,0,0,10.359999999999994,0,0,35.928973684191895,45.770973684191887,0.57213717105239859,5.3290705182007514e-15
3,81,61.229999999999997,0,30,61.230000000000004,0,0,0,10.230000000000008,0,0,45.770973684191887,55.489473684191893,0.69361842105239868,-3.5527136788005009e-15
4,82,58,0,30,58,0,0,0,6.0000000000000027,0,0,55.489473684191893,61.189473684191903,0.76486842105239883,-2.6645352591003757e-15
5,89,55.299999999999997,0,30,55.300000000000004,0,0,0,0,3.6999999999999926,0,61.189473684191903,57.294736842088007,0.71618421052610004,0
6,103,55.350000000000001,0,30,55.350000000000001,0,0,0,0,17.650000000000009,0,57.294736842088007,38.715789473673446,0.48394736842091807,0
7,122,54.100000000000001,17.25,30.649999999999999,54.100000000000001,17.25,0,0,0,20,0,38.715789473673446,17.663157894733448,0.2207894736841681,0
8,139,50.340000000000003,49.479999999999997,30,50.339999999999996,49.480000000000004,0,0,0,9.1799999999999891,0,17.663157894733448,8,0.10000000000000001,-2.8421709430404007e-14
9,145,46.689999999999998,86.150000000000006,30,46.690000000000005,86.150000000000006,0,0,17.840000000000011,0,0,8,24.948000000000008,0.31185000000000007,-7.1054273576010019e-15
10,141,44.890000000000001,119.16,30,44.890000000000001,50.009399999994343,0,69.150600000005653,0,16.100600000005642,0,24.948000000000008,8,0.10000000000000001,0
11,134,43.740000000000002,141.91,30,43.739999999999995,80.259999999999991,0,61.650000000000006,20.000000000000004,0,0,8,27.000000000000004,0.33750000000000002,-3.5527136788005009e-15
12,128,41.520000000000003,150,30,41.520000000000003,76.479999999999976,0,73.520000000000024,20,0,0,27.000000000000004,46,0.57499999999999996,-2.8421709430404007e-14
13,125,39.090000000000003,141.91,30,39.089999999999996,44.509999999996005,0,97.400000000003985,0,11.40000000000399,0,46,34,0.42499999999999999,-1.4210854715202004e-14
14,127,39.299999999999997,119.16,30,39.299999999999997,77.699999999999974,0,41.460000000000022,20,0,0,34,53,0.66249999999999998,-2.8421709430404007e-14
15,133,42.07,86.150000000000006,30,36.84999999999998,86.150000000000006,5.2200000000000202,0,20,0,0,53,72,0.90000000000000002,0
16,143,42.859999999999999,49.479999999999997,50.660000000000018,42.859999999999999,49.480000000000004,0,0,0,0,0,72,72,0.90000000000000002,2.8421709430404007e-14
17,154,41.299999999999997,17.25,80.660000000000011,41.299999999999997,17.25,0,0,0,14.789999999999999,0,72,56.431578947373865,0.70539473684217335,0
18,160,42.140000000000001,0,110.66000000000005,42.140000000000001,0,0,0,0,7.19999999999993,0,56.431578947373865,48.852631578955545,0.61065789473694432,0
19,162,43.409999999999997,0,118.58999999999997,43.410000000000004,0,0,0,0,0,0,48.852631578955545,48.852631578955545,0.61065789473694432,-2.8421709430404007e-14
20,151,46.390000000000001,0,104.60999999999999,46.390000000000001,0,0,0,0,0,0,48.852631578955545,48.852631578955545,0.61065789473694432,0
21,132,52.109999999999999,0,79.889999999999986,52.109999999999999,0,0,0,0,0,0,48.852631578955545,48.852631578955531,0.6106578947369441,0
22,112,54.149999999999999,0,57.850000000000016,54.149999999999999,0,0,0,0,0,0,48.852631578955531,48.852631578955531,0.6106578947369441,1.4210854715202004e-14
23,99,54.939999999999998,0,35.649999999989305,54.939999999999998,0,0,0,0,8.4100000000106974,0,48.852631578955531,39.999999999999993,0.49999999999999989,0
