hour,load,wind_available,solar_available,thermal,wind_used,solar_used,wind_curt,solar_curt,charge,discharge,unserved,energy_start_MWh,energy_MWh,soc,balance_error_MW
0,92,61.32,0,30,47.708174999977295,0,13.611825000022698,0,0,14.291825000022698,0,45,29.9559736841919,0.33284415204657669,0
1,87,64.340000000000003,0,30,64.340000000000003,0,0,0,7.3399999999999963,0,0,29.9559736841919,36.928973684191895,0.41032192982435439,7.1054273576010019e-15
2,83,63.359999999999999,0,30,63.359999999999999,0,0,0,10.359999999999994,0,0,36.928973684191895,46.770973684191894,0.51967748537990999,5.3290705182007514e-15
3,81,61.229999999999997,0,30,61.230000000000004,0,0,0,10.230000000000008,0,0,46.770973684191894,56.4894736841919,0.62766081871324331,-3.5527136788005009e-15
4,82,58,0,30,58,0,0,0,6.0000000000000027,0,0,56.4894736841919,62.189473684191903,0.69099415204657666,-2.6645352591003757e-15
5,89,55.299999999999997,0,30,55.300000000000004,0,0,0,0,3.6999999999999926,0,62.189473684191903,58.294736842088007,0.64771929824542229,0
6,103,55.350000000000001,0,30,55.350000000000001,0,0,0,0,17.650000000000009,0,58.294736842088007,39.715789473673446,0.44128654970748271,0
7,122,54.100000000000001,17.25,30.649999999999999,54.100000000000001,17.25,0,0,0,20,0,39.715789473673446,18.663157894733448,0.20736842105259387,0
8,139,50.340000000000003,49.479999999999997,30,50.339999999999996,49.480000000000004,0,0,0,9.1799999999999891,0,18.663157894733448,9,0.10000000000000001,-2.8421709430404007e-14
9,145,46.689999999999998,86.150000000000006,30,31.010664819936835,86.150000000000006,15.67933518006317,0,2.1606648199368368,0,0,9,11.052631578939996,0.12280701754377774,3.9968028886505635e-15
10,141,44.890000000000001,119.16,30,11.839999999999987,119.16,33.050000000000011,0,20,0,0,11.052631578939996,30.052631578939998,0.33391812865488885,-2.8421709430404007e-14
11,134,43.740000000000002,141.91,30,43.739999999999995,40.260000000000012,0,101.64999999999998,0,20,0,30.052631578939998,9,0.10000000000000001,0
12,128,41.520000000000003,150,30,41.520000000000003,72.26947368421051,0,77.73052631578949,15.789473684210526,0,0,9,24,0.26666666666666666,-5.3290705182007514e-15
13,125,39.090000000000003,141.91,30,39.089999999999996,75.909999999999982,0,66.000000000000014,20,0,0,24,43,0.4777777777777778,-2.8421709430404007e-14
14,127,39.299999999999997,119.16,30,39.299999999999997,77.699999999999974,0,41.460000000000022,20,0,0,43,62,0.68888888888888888,-2.8421709430404007e-14
15,133,42.07,86.150000000000006,30,36.84999999999998,86.150000000000006,5.2200000000000202,0,20,0,0,62,81,0.90000000000000002,0
16,143,42.859999999999999,49.479999999999997,50.660000000000011,42.859999999999999,49.480000000000004,0,0,0,0,0,81,81,0.90000000000000002,0
17,154,41.299999999999997,17.25,80.660000000000011,41.299999999999997,17.25,0,0,0,14.789999999999988,0,81,65.431578947373879,0.72701754385970974,0
18,160,42.140000000000001,0,110.66000000000004,42.140000000000001,0,0,0,0,7.1999999999999602,0,65.431578947373879,57.852631578955517,0.6428070175439502,0
19,162,43.409999999999997,0,118.58999999999997,43.410000000000004,0,0,0,0,0,0,57.852631578955517,57.852631578955531,0.64280701754395031,-2.8421709430404007e-14
20,151,46.390000000000001,0,104.60999999999999,46.390000000000001,0,0,0,0,0,0,57.852631578955531,57.852631578955531,0.64280701754395031,0
21,132,52.109999999999999,0,79.889999999999986,52.109999999999999,0,0,0,0,0,0,57.852631578955531,57.852631578955531,0.64280701754395031,0
22,112,54.149999999999999,0,57.850000000000009,54.149999999999999,0,0,0,0,0,0,57.852631578955531,57.852631578955517,0.6428070175439502,0
23,99,54.939999999999998,0,31.849999999987986,54.939999999999998,0,0,0,0,12.210000000012016,0,57.852631578955517,45,0.5,0
