hour,load,wind_available,solar_available,thermal,wind_used,solar_used,wind_curt,solar_curt,charge,discharge,unserved,energy_start_MWh,energy_MWh,soc,balance_error_MW
0,92,61.32,0,30,50.599999999996015,0,10.720000000003978,0,0,11.40000000000399,0,15,3,0.10000000000000001,0
1,87,64.340000000000003,0,30,57.000000000000007,0,7.3399999999999963,0,0,0,0,3,3,0.10000000000000001,0
2,83,63.359999999999999,0,30,62.03315789473681,0,1.3268421052631894,0,9.0331578947368225,0,0,3,11.581499999999982,0.38604999999999939,-1.9539925233402755e-14
3,81,61.229999999999997,0,30,61.230000000000004,0,0,0,10.230000000000004,0,0,11.581499999999982,21.29999999999999,0.70999999999999963,0
4,82,58,0,30,58,0,0,0,6.0000000000000107,0,0,21.29999999999999,27,0.90000000000000002,-1.0658141036401503e-14
5,89,55.299999999999997,0,30,55.300000000000004,0,0,0,0,3.6999999999999909,0,27,23.105263157896115,0.77017543859653714,0
6,103,55.350000000000001,0,37.729999999992017,55.350000000000001,0,0,0,0,9.9200000000079829,0,23.105263157896115,12.66315789473347,0.4221052631577823,1.4210854715202004e-14
7,122,54.100000000000001,17.25,50.65000000000002,54.100000000000001,17.25,0,0,0,0,0,12.66315789473347,12.66315789473347,0.4221052631577823,1.4210854715202004e-14
8,139,50.340000000000003,49.479999999999997,30,50.339999999999996,49.480000000000004,0,0,0,9.1800000000000086,0,12.66315789473347,3,0.10000000000000001,0
9,145,46.689999999999998,86.150000000000006,30,43.849999999999987,86.150000000000006,2.8400000000000176,0,15,0,0,3,17.250000000000004,0.57500000000000007,0
10,141,44.890000000000001,119.16,30,44.890000000000001,52.572499999995273,0,66.587500000004724,0,13.537500000004739,0,17.250000000000004,3,0.10000000000000001,0
11,134,43.740000000000002,141.91,30,43.739999999999995,75.260000000000005,0,66.649999999999991,14.999999999999998,0,0,3,17.25,0.57499999999999996,1.7763568394002505e-15
12,128,41.520000000000003,150,30,41.520000000000003,42.94249999999527,0,107.05750000000472,0,13.537500000004737,0,17.25,3,0.10000000000000001,0
13,125,39.090000000000003,141.91,30,39.089999999999996,70.909999999999982,0,71.000000000000014,15,0,0,3,17.250000000000004,0.57500000000000007,-2.8421709430404007e-14
14,127,39.299999999999997,119.16,30,39.299999999999997,53.424999999998498,0,65.735000000001492,0,4.2750000000015005,0,17.250000000000004,12.749999999999998,0.42499999999999993,-1.4210854715202004e-14
15,133,42.07,86.150000000000006,30,31.849999999999994,86.150000000000006,10.220000000000006,0,15,0,0,12.749999999999998,27,0.90000000000000002,0
16,143,42.859999999999999,49.479999999999997,50.659999999999997,42.859999999999999,49.480000000000004,0,0,0,0,0,27,27,0.90000000000000002,0
17,154,41.299999999999997,17.25,80.659999999999997,41.299999999999997,17.25,0,0,0,14.789999999999985,0,27,11.431578947373886,0.38105263157912955,-2.8421709430404007e-14
18,160,42.140000000000001,0,110.66,42.140000000000001,0,0,0,0,7.1999999999999966,0,11.431578947373886,3.8526315789554886,0.12842105263184961,0
19,162,43.409999999999997,0,118.58999999999999,43.410000000000004,0,0,0,0,0,0,3.8526315789554886,3.8526315789554886,0.12842105263184961,0
20,151,46.390000000000001,0,104.60999999999999,46.390000000000001,0,0,0,0,0,0,3.8526315789554886,3.8526315789554886,0.12842105263184961,0
21,132,52.109999999999999,0,79.889999999999986,52.109999999999999,0,0,0,0,0,0,3.8526315789554886,3.8526315789554886,0.12842105263184961,0
22,112,54.149999999999999,0,57.850000000000009,54.149999999999999,0,0,0,0,0,0,3.8526315789554886,3.8526315789554886,0.12842105263184961,0
23,99,54.939999999999998,0,55.794072022152108,54.939999999999998,0,0,0,11.734072022152114,0,0,3.8526315789554886,15,0.5,-8.8817841970012523e-15
