scenario,energy_capacity_MWh,power_capacity_MW,total_cost_CNY,thermal_cost_CNY,storage_cost_CNY,curtailment_cost_CNY,load_shedding_cost_CNY,renewable_utilization_pct,curtailment_rate_pct,num_steps,time_step_hours,thermal_generation_MWh,curtailment_MWh,load_shedding_MWh,storage_discharge_MWh,initial_inventory_supply_MWh,simulation_hours,storage_capex_CNY,capital_recovery_factor,year_fraction,storage_annualized_investment_CNY_per_year,storage_annual_fixed_om_CNY_per_year,storage_investment_allocated_CNY,storage_fixed_om_CNY,storage_variable_om_CNY,storage_om_cost_CNY,operating_cost_excluding_investment_CNY,initial_inventory_thermal_value_CNY,solver_status,storage_utilization_pct,storage_charge_MWh,operating_objective_CNY,max_constraint_residual
E070_P45,70,45,487806.857773,392829.5,23891.0647948,71086.2929779,0,83.664632285,16.335367715,24,1,1122.37,355.431464889,0,173.821825,0,24,69500000,0.0963422876092,0.0027397260274,6695788.98884,1390000,18344.6273667,3808.21917808,1738.21825,5546.43742808,469462.230406,0,Optimal,79.1666666667,192.600360111,465654.011228,1.65858438095e-11
E070_P50,70,50,488188.351417,392829.5,24452.4337849,70906.4176316,0,83.7059669756,16.2940330244,24,1,1122.37,354.532088158,0,182.146825,0,24,71000000,0.0963422876092,0.0027397260274,6840302.42026,1420000,18740.554576,3890.4109589,1821.46825,5711.8792089,469447.79684,0,Optimal,79.1666666667,201.824736842,465557.385882,1.84208204246e-11
E080_P05,80,5,509326.862571,406451.5,21419.362571,81456,0,81.2817118906,18.7182881094,24,1,1161.29,407.28,0,54.15,0,24,65500000,0.0963422876092,0.0027397260274,6310419.83841,1310000,17288.8214751,3589.04109589,541.5,4130.54109589,492038.041096,0,Optimal,100,60,488449,1.84741111298e-12
E080_P10,80,10,498609.069811,399581,22241.6048111,76786.465,0,82.3547537962,17.6452462038,24,1,1141.66,383.932325,0,88.562325,0,24,67000000,0.0963422876092,0.0027397260274,6454933.26982,1340000,17684.7486844,3671.23287671,885.62325,4556.85612671,480924.321127,0,Optimal,91.6666666667,98.13,477253.08825,3.69482222595e-12
E080_P15,80,15,490745.399868,394404.5,22898.3188013,73442.5810665,0,83.1231659804,16.8768340196,24,1,1126.87,367.212905332,0,106.421825,0,24,68500000,0.0963422876092,0.0027397260274,6599446.70123,1370000,18080.6758938,3753.42465753,1064.21825,4817.64290753,472664.723974,0,Optimal,83.3333333333,117.918919668,468911.299316,5.52802248421e-12
E080_P20,80,20,486870.928792,391727,23501.4437915,71642.485,0,83.5368214115,16.4631785885,24,1,1119.22,358.212425,0,118.922425,0,24,70000000,0.0963422876092,0.0027397260274,6743960.13265,1400000,18476.6031031,3835.61643836,1189.22425,5024.84068836,468394.325688,0,Optimal,83.3333333333,131.77,464558.70925,7.37188088351e-12
E080_P25,80,25,486782.047782,391499.5,24160.0627817,71122.485,0,83.6563154919,16.3436845081,24,1,1118.57,355.612425,0,136.972425,0,24,71500000,0.0963422876092,0.0027397260274,6888473.56406,1430000,18872.5303125,3917.80821918,1369.72425,5287.53246918,467909.517469,0,Optimal,83.3333333333,151.77,463991.70925,9.20863385545e-12
E080_P30,80,30,487100.737272,391499.5,24775.5422718,70825.695,0,83.7245167384,16.2754832616,24,1,1118.57,354.128475,0,150.708475,0,24,73000000,0.0963422876092,0.0027397260274,7032986.99547,1460000,19268.4575218,4000,1507.08475,5507.08475,467832.27975,0,Optimal,83.3333333333,166.99,463832.27975,1.10560449684e-11
E080_P35,80,35,487454.510178,391499.5,25360.794762,70594.2154155,0,83.7777098924,16.2222901076,24,1,1118.57,352.971077078,0,161.421825,0,24,74500000,0.0963422876092,0.0027397260274,7177500.42689,1490000,19664.3847312,4082.19178082,1614.21825,5696.41003082,467790.125446,0,Optimal,83.3333333333,178.860747922,463707.933666,1.29016797246e-11
E080_P40,80,40,487816.562686,391499.5,25938.9137522,70378.1489335,0,83.8273611723,16.1726388277,24,1,1118.57,351.890744668,0,171.421825,0,24,76000000,0.0963422876092,0.0027397260274,7322013.8583,1520000,20060.3119406,4164.38356164,1714.21825,5878.60181164,467756.250745,0,Optimal,79.1666666667,189.941080332,463591.867184,1.47526435512e-11
E080_P45,80,45,488178.615194,391499.5,26517.0327424,70162.0824515,0,83.8770124523,16.1229875477,24,1,1118.57,350.810412258,0,181.421825,0,24,77500000,0.0963422876092,0.0027397260274,7466527.28972,1550000,20456.2391499,4246.57534247,1814.21825,6060.79359247,467722.376044,0,Optimal,83.3333333333,201.021412742,463475.800702,1.65840674526e-11
E080_P50,80,50,488540.667702,391499.5,27095.1517325,69946.0159695,0,83.9266637323,16.0733362677,24,1,1118.57,349.730079848,0,191.421825,0,24,79000000,0.0963422876092,0.0027397260274,7611040.72113,1580000,20852.1663593,4328.76712329,1914.21825,6242.98537329,467688.501343,0,Optimal,83.3333333333,212.101745152,463359.73422,1.84297022088e-11
E090_P05,90,5,509786.830519,405121.5,23969.3305186,80696,0,81.4563570851,18.5436429149,24,1,1157.49,403.48,0,54.15,0,24,73500000,0.0963422876092,0.0027397260274,7081158.13928,1470000,19400.4332583,4027.39726027,541.5,4568.89726027,490386.39726,0,Optimal,100,60,486359,1.84741111298e-12
E090_P10,90,10,499027.137759,398251,24827.6727587,75948.465,0,82.5473231028,17.4526768972,24,1,1137.86,379.742325,0,92.172325,0,24,75000000,0.0963422876092,0.0027397260274,7225671.57069,1500000,19796.3604677,4109.5890411,921.72325,5031.3122911,479230.777291,0,Optimal,91.6666666667,102.13,475121.18825,3.69482222595e-12
E090_P15,90,15,491142.401749,393074.5,25502.5367489,72565.365,0,83.3247469943,16.6752530057,24,1,1123.07,362.826825,0,111.846825,0,24,76500000,0.0963422876092,0.0027397260274,7370185.00211,1530000,20192.287677,4191.78082192,1118.46825,5310.24907192,470950.114072,0,Optimal,83.3333333333,123.93,466758.33325,5.52802248421e-12
E090_P20,90,20,487329.743038,390397,26052.4057391,70880.3372992,0,83.7119601397,16.2880398603,24,1,1115.42,354.401686496,0,119.021825,0,24,78000000,0.0963422876092,0.0027397260274,7514698.43352,1560000,20588.2148864,4273.97260274,1190.21825,5464.19085274,466741.528152,0,Optimal,83.3333333333,131.880138504,462467.555549,7.37188088351e-12
E090_P25,90,25,487242.015729,390169.5,26710.0307293,70362.485,0,83.8309606864,16.1690393136,24,1,1114.77,351.812425,0,136.972425,0,24,79500000,0.0963422876092,0.0027397260274,7659211.86493,1590000,20984.1420957,4356.16438356,1369.72425,5725.88863356,466257.873634,0,Optimal,79.1666666667,151.77,461901.70925,8.03623834145e-12
E090_P30,90,30,487560.705219,390169.5,27325.5102194,70065.695,0,83.8991619329,16.1008380671,24,1,1114.77,350.328475,0,150.708475,0,24,81000000,0.0963422876092,0.0027397260274,7803725.29635,1620000,21380.0693051,4438.35616438,1507.08475,5945.44091438,466180.635914,0,Optimal,83.3333333333,166.99,461742.27975,1.10524922547e-11
E090_P35,90,35,487881.69921,390169.5,27939.0042096,69773.195,0,83.9663773531,16.0336226469,24,1,1114.77,348.865975,0,164.245975,0,24,82500000,0.0963422876092,0.0027397260274,7948238.72776,1650000,21775.9965144,4520.54794521,1642.45975,6163.00769521,466105.702695,0,Optimal,83.3333333333,181.99,461585.15475,1.2896350654e-11
E090_P40,90,40,488202.6932,390169.5,28552.4981998,69480.695,0,84.0335927734,15.9664072266,24,1,1114.77,347.403475,0,177.783475,0,24,84000000,0.0963422876092,0.0027397260274,8092752.15918,1680000,22171.9237238,4602.73972603,1777.83475,6380.57447603,466030.769476,0,Optimal,79.1666666667,196.99,461428.02975,1.47508671944e-11
E090_P45,90,45,488550.372615,390169.5,29143.00069,69237.8719252,0,84.0893926196,15.9106073804,24,1,1114.77,346.189359626,0,189.021825,0,24,85500000,0.0963422876092,0.0027397260274,8237265.59059,1710000,22567.8509331,4684.93150685,1890.21825,6575.14975685,465982.521682,0,Optimal,83.3333333333,209.442465374,461297.590175,1.65840674526e-11
E090_P50,90,50,488912.425123,390169.5,29721.1196801,69021.8054432,0,84.1390438995,15.8609561005,24,1,1114.77,345.109027216,0,199.021825,0,24,87000000,0.0963422876092,0.0027397260274,8381779.022,1740000,22963.7781425,4767.12328767,1990.21825,6757.34153767,465948.646981,0,Optimal,83.3333333333,220.522797784,461181.523693,1.84154913541e-11
E100_P05,100,5,512023.298466,404922,26519.2984662,80582,0,81.4825538643,18.5174461357,24,1,1156.92,402.91,0,54.15,0,24,81500000,0.0963422876092,0.0027397260274,7851896.44015,1630000,21512.0450415,4465.75342466,541.5,5007.25342466,490511.253425,0,Optimal,100,60,486045.5,1.84741111298e-12
E100_P10,100,10,499487.105706,396921,27377.6407063,75188.465,0,82.7219682973,17.2780317027,24,1,1134.06,375.942325,0,92.172325,0,24,83000000,0.0963422876092,0.0027397260274,7996409.87157,1660000,21907.9722509,4547.94520548,921.72325,5469.66845548,477579.133455,0,Optimal,91.6666666667,102.13,473031.18825,3.69482222595e-12
E100_P15,100,15,491602.369697,391744.5,28052.5046965,71805.365,0,83.4993921888,16.5006078112,24,1,1119.27,359.026825,0,111.846825,0,24,84500000,0.0963422876092,0.0027397260274,8140923.30298,1690000,22303.8994602,4630.1369863,1118.46825,5748.6052363,469298.470236,0,Optimal,83.3333333333,123.93,464668.33325,5.53157519789e-12
E100_P20,100,20,487701.50046,389067,28678.3736867,69956.1267729,0,83.924340307,16.075659693,24,1,1111.62,349.780633864,0,126.621825,0,24,86000000,0.0963422876092,0.0027397260274,8285436.7344,1720000,22699.8266696,4712.32876712,1266.21825,5978.54701712,465001.67379,0,Optimal,83.3333333333,140.301191136,460289.345023,7.37188088351e-12
E100_P25,100,25,487701.983677,388839.5,29259.9986769,69602.485,0,84.0056058809,15.9943941191,24,1,1110.97,348.012425,0,136.972425,0,24,87500000,0.0963422876092,0.0027397260274,8429950.16581,1750000,23095.7538789,4794.52054795,1369.72425,6164.24479795,464606.229798,0,Optimal,83.3333333333,151.77,459811.70925,7.60280727263e-12
E100_P30,100,30,488020.673167,388839.5,29875.478167,69305.695,0,84.0738071274,15.9261928726,24,1,1110.97,346.528475,0,150.708475,0,24,89000000,0.0963422876092,0.0027397260274,8574463.59722,1780000,23491.6810883,4876.71232877,1507.08475,6383.79707877,464528.992079,0,Optimal,83.3333333333,166.99,459652.27975,1.03099750959e-11
E100_P35,100,35,488341.667157,388839.5,30488.9721572,69013.195,0,84.1410225476,15.8589774524,24,1,1110.97,345.065975,0,164.245975,0,24,90500000,0.0963422876092,0.0027397260274,8718977.02864,1810000,23887.6082976,4958.90410959,1642.45975,6601.36385959,464454.05886,0,Optimal,83.3333333333,181.99,459495.15475,1.28927979404e-11
E100_P40,100,40,488662.661147,388839.5,31102.4661474,68720.695,0,84.2082379679,15.7917620321,24,1,1110.97,343.603475,0,177.783475,0,24,92000000,0.0963422876092,0.0027397260274,8863490.46005,1840000,24283.535507,5041.09589041,1777.83475,6818.93064041,464379.12564,0,Optimal,83.3333333333,196.99,459338.02975,1.47508671944e-11
E100_P45,100,45,488983.655138,388839.5,31715.9601376,68428.195,0,84.2754533881,15.7245466119,24,1,1110.97,342.140975,0,191.320975,0,24,93500000,0.0963422876092,0.0027397260274,9008003.89146,1870000,24679.4627163,5123.28767123,1913.20975,7036.49742123,464304.192421,0,Optimal,83.3333333333,211.99,459180.90475,1.65876201663e-11
E100_P50,100,50,489304.649128,388839.5,32329.4541277,68135.695,0,84.3426688084,15.6573311916,24,1,1110.97,340.678475,0,204.858475,0,24,95000000,0.0963422876092,0.0027397260274,9152517.32288,1900000,25075.3899257,5205.47945205,2048.58475,7254.06420206,464229.259202,0,Optimal,83.3333333333,226.99,459023.77975,1.84137149972e-11
