total_load_MWh,renewable_available_MWh,renewable_used_MWh,curtailment_MWh,thermal_generation_MWh,unserved_MWh,charge_MWh,discharge_MWh,renewable_utilization_pct,curtailment_rate_pct,operating_cost_CNY,scenario,energy_capacity_MWh,power_capacity_MW,num_steps,time_step_hours,load_shedding_MWh,storage_discharge_MWh,initial_inventory_supply_MWh,total_cost_CNY,thermal_cost_CNY,storage_cost_CNY,curtailment_cost_CNY,load_shedding_cost_CNY,simulation_hours,storage_capex_CNY,capital_recovery_factor,year_fraction,storage_annualized_investment_CNY_per_year,storage_annual_fixed_om_CNY_per_year,storage_investment_allocated_CNY,storage_fixed_om_CNY,storage_variable_om_CNY,storage_om_cost_CNY,operating_cost_excluding_investment_CNY,initial_inventory_thermal_value_CNY,storage_utilization_pct,solver_status,max_residual
2924,714.05000000000007,644.06624999999121,69.983750000008797,2118.8921052631526,168.69949999998929,78.542105263157907,70.884250000024835,90.199040683424286,9.8009593165756996,2443312.8293419983,N24_seed7_cluster0,40,20,24,1,168.69949999998929,70.884250000024835,0,2455425.1770930979,741612.23684210342,12821.190251099664,13996.750000001759,1686994.9999998929,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,708.84250000024838,2791.0342808221662,2445395.0211228207,0,62.5,Optimal,7.3718808835110394e-12
2777.8000000000002,986.94999999999993,654.55109016618565,332.39890983381429,2041.5754552631531,91.89999999998939,104.8876454293474,94.661100000019161,66.320592752032596,33.679407247967404,1700977.8023087608,N24_seed7_cluster1,40,20,24,1,91.89999999998939,94.661100000019161,0,1713090.1500598602,714551.40934210364,13058.958751099606,66479.78196676285,918999.99999989395,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,946.61100000019155,3028.8027808221095,1703059.9940895827,0,79.166666666666657,Optimal,7.3709927050913393e-12
2924,560.69000000000005,560.69000000000005,0,2287.8142105263159,80.939624999982328,55.834210526315786,50.390375000017656,100,0,1610635.1274340341,N24_seed7_cluster2,40,20,24,1,80.939624999982328,50.390375000017656,0,1622747.4751851335,800734.97368421056,12616.251501099592,0,809396.24999982328,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,503.90375000017656,2586.0955308220941,1612717.319214856,0,58.333333333333336,Optimal,5.6843418860808015e-12
3070.1999999999998,1228.0300000000002,1227.0621052631579,0.96789473684212624,1844.7799999999945,0,16.84210526315789,15.200000000005319,99.921183135848295,0.078816864151700375,646018.57894736656,N24_seed7_cluster3,40,20,24,1,0,15.200000000005319,0,658130.92669846606,645672.99999999814,12264.347751099469,193.57894736842525,0,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,152.00000000005321,2234.191780821971,648100.77072818857,0,29.166666666666668,Optimal,1.7710277688820497e-12
3070.1999999999998,1813.2600000000002,1539.234974999983,274.02502500001691,1539.6093429697648,0,88.659671484882494,80.015353515134478,84.887714668606975,15.112285331393009,594468.42857457243,N24_seed7_cluster4,40,20,24,1,0,80.015353515134478,0,606580.77632567182,538863.27003941766,12912.501286250761,54805.005000003381,0,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,800.15353515134484,2882.3453159732626,596550.62035539432,0,58.333333333333336,Optimal,7.3736572403504397e-12
2777.8000000000002,2292.0299999999997,1466.1862049861263,825.84379501387366,1321.3799999999894,0,100.16620498612632,90.400000000010635,63.968892422268759,36.031107577731255,628555.75900277111,N24_seed7_cluster5,40,20,24,1,0,90.400000000010635,0,640668.1067538705,462482.99999999627,13016.347751099522,165168.75900277472,0,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,904.00000000010641,2986.1917808220242,630637.950783593,0,45.833333333333329,Optimal,7.3709927050913393e-12
2924,1252.73,965.81421052629776,286.91578947370226,1946.1485595567808,22.469999999989369,107.00277008309672,96.570000000028585,77.09675752367211,22.903242476327879,964200.85373950773,N24_seed7_cluster6,40,20,24,1,22.469999999989369,96.570000000028585,0,976313.20149060711,681151.99584487325,13078.047751099701,57383.157894740449,224699.99999989368,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,965.70000000028585,3047.8917808222036,966283.04552032962,0,66.666666666666657,Optimal,7.3701045266716392e-12
2924,167.69999999999999,167.69999999999999,0,2512.1142105263157,247.46999999998934,33.684210526315788,30.400000000010643,100,0,3354243.9736841037,N24_seed7_cluster7,40,20,24,1,247.46999999998934,30.400000000010643,0,3366356.3214352033,879239.97368421045,12416.347751099522,0,2474699.9999998934,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,304.00000000010641,2386.1917808220242,3356326.1654649256,0,25,Optimal,5.822897719554021e-12
3070.1999999999998,226.86999999999998,226.87,0,2498.3742105263159,348.23999999998927,33.684210526315766,30.400000000010643,100.00000000000001,0,4357134.9736841032,N24_seed7_cluster8,40,20,24,1,348.23999999998927,30.400000000010643,0,4369247.3214352028,874430.97368421056,12416.347751099522,0,3482399.9999998924,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,304.00000000010641,2386.1917808220242,4359217.1654649256,0,29.166666666666668,Optimal,6.1675109463976696e-12
3070.1999999999998,1278.49,1278.49,0,1792.0543152454768,0,3.5314384151589873,3.1871231696820979,100,0,627250.88156761369,N24_seed7_cluster9,40,20,24,1,0,3.1871231696820979,0,639363.22931871307,627219.01033591689,12144.218982796236,0,0,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,31.871231696820978,2114.0630125187386,629333.07334843557,0,16.666666666666664,Optimal,7.9580786405131221e-13
