hour,load,wind,solar,cluster
8,132.05000000000001,54.420000000000002,30.93,27
9,137.75,44.490000000000002,17.600000000000001,27
10,133.94999999999999,39.159999999999997,6.5099999999999998,27
11,127.3,33.259999999999998,0.48999999999999999,27
12,121.59999999999999,35.030000000000001,0,27
13,118.75,37.390000000000001,0,27
14,120.65000000000001,45.549999999999997,0,27
15,126.34999999999999,64.730000000000004,0,27
16,135.84999999999999,66.859999999999999,0,27
17,146.30000000000001,68.829999999999998,0,27
18,152,69.430000000000007,0,27
19,153.90000000000001,76.019999999999996,0,27
20,143.44999999999999,72.260000000000005,0,27
21,125.40000000000001,65.5,0.80000000000000004,27
22,106.40000000000001,62.280000000000001,8.3800000000000008,27
23,94.049999999999997,60.979999999999997,23.010000000000002,27
0,92,1.46,45.960000000000001,28
1,87,1.4399999999999999,72.579999999999998,28
2,83,6.5800000000000001,92.650000000000006,28
3,81,6.5800000000000001,103.83,28
4,82,5.1600000000000001,107.62,28
5,89,3.7000000000000002,98.010000000000005,28
6,103,2.6800000000000002,79.129999999999995,28
7,122,2.0600000000000001,52.950000000000003,28
8,139,1.79,23.07,28
