total_load_MWh,renewable_available_MWh,renewable_used_MWh,curtailment_MWh,thermal_generation_MWh,unserved_MWh,charge_MWh,discharge_MWh,renewable_utilization_pct,curtailment_rate_pct,operating_cost_CNY,scenario,energy_capacity_MWh,power_capacity_MW,num_steps,time_step_hours,load_shedding_MWh,storage_discharge_MWh,initial_inventory_supply_MWh,total_cost_CNY,thermal_cost_CNY,storage_cost_CNY,curtailment_cost_CNY,load_shedding_cost_CNY,simulation_hours,storage_capex_CNY,capital_recovery_factor,year_fraction,storage_annualized_investment_CNY_per_year,storage_annual_fixed_om_CNY_per_year,storage_investment_allocated_CNY,storage_fixed_om_CNY,storage_variable_om_CNY,storage_om_cost_CNY,operating_cost_excluding_investment_CNY,initial_inventory_thermal_value_CNY,storage_utilization_pct,solver_status,max_residual
3070.1999999999998,1813.2600000000002,1539.234974999983,274.02502500001691,1539.6093429697648,0,88.659671484882494,80.015353515134478,84.887714668606975,15.112285331393009,594468.42857457243,N12_seed2026_cluster0,40,20,24,1,0,80.015353515134478,0,606580.77632567182,538863.27003941766,12912.501286250761,54805.005000003381,0,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,800.15353515134484,2882.3453159732626,596550.62035539432,0,58.333333333333336,Optimal,7.3736572403504397e-12
2924,398.61000000000001,398.61000000000001,0,2304.9394052631569,224.06999999998939,37.122105263157891,33.502700000011735,100,0,3047763.8188419989,N12_seed2026_cluster1,40,20,24,1,224.06999999998939,33.502700000011735,0,3059876.1665930981,806728.79184210487,12447.374751099533,0,2240699.9999998938,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,335.02700000011737,2417.2187808220351,3049846.0106228208,0,29.166666666666668,Optimal,6.4375171859865077e-12
2924,983.53999999999996,723.25219016620088,260.28780983379909,2112.5921302631327,99.989999999989379,121.37764542934738,109.54332500002435,73.535615243528568,26.464384756471429,1792460.2408087505,N12_seed2026_cluster2,40,20,24,1,99.989999999989379,109.54332500002435,0,1804572.5885598497,739407.24559209647,13207.781001099658,52057.561966759815,999899.99999989383,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,1095.4332500002436,3177.6250308221615,1794542.4325895722,0,79.166666666666657,Optimal,7.3683281698322389e-12
2924,1584.6600000000001,965.85409972296839,618.80590027703147,1907.6985041551213,61.119999999989389,109.46260387808984,98.790000000010664,60.950241674742109,39.049758325257876,1403643.5565095928,N12_seed2026_cluster3,40,20,24,1,61.119999999989389,98.790000000010664,0,1415755.9042606922,667694.47645429242,13100.247751099521,123761.18005540629,611199.99999989395,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,987.90000000010662,3070.0917808220242,1405725.7482904147,0,70.833333333333343,Optimal,7.3736572403504397e-12
2777.8000000000002,1214.79,1214.79,0,1564.3369749999956,0,13.609999999999959,12.283025000004262,100,0,547640.77149999852,N12_seed2026_cluster4,40,20,24,1,0,12.283025000004262,0,559753.11925109802,547517.94124999852,12235.178001099459,0,0,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,122.83025000004261,2205.0220308219605,549722.96328082052,0,29.166666666666668,Optimal,1.4850343177386094e-12
2924,321.68000000000001,321.68000000000001,0,2420.8242105263157,184.87554999998903,34.664210526315813,31.284450000010963,100,0,2696356.818184101,N12_seed2026_cluster5,40,20,24,1,184.87554999998903,31.284450000010963,0,2708469.1659352002,847288.47368421045,12425.192251099525,0,1848755.4999998903,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,312.84450000010963,2395.0362808220275,2698439.0099649224,0,33.333333333333329,Optimal,6.4543925759608101e-12
2924,977.25999999999999,644.98209999997948,332.27790000002051,2107.8621052631579,180.90404999998887,99.982105263157905,90.233850000031595,65.999027894314665,34.000972105685335,2614150.1553419987,N12_seed2026_cluster6,40,20,24,1,180.90404999998887,90.233850000031595,0,2626262.5030930978,737751.73684210528,13014.686251099731,66455.580000004105,1809040.4999998887,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,902.33850000031589,2984.5302808222336,2616232.3471228201,0,70.833333333333343,Optimal,6.6542327203933382e-12
2924,1889.0499999999997,1113.5040997229685,775.54590027703159,1807.8192243767246,14.259999999989372,118.80332409969324,107.2200000000107,58.945189366240633,41.054810633759388,931518.10858715372,N12_seed2026_cluster7,40,20,24,1,14.259999999989372,107.2200000000107,0,943630.45633825322,632736.72853185365,13184.547751099522,155109.18005540632,142599.99999989371,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,1072.2000000001069,3154.3917808220249,933600.30036797572,0,70.833333333333343,Optimal,7.3736572403504397e-12
2924,626.57000000000005,521.53851052630773,105.03148947369225,2205.2621052631525,204.60999999998936,76.006315789473675,68.595700000023996,83.23707016395737,16.76292983604262,2839633.9917367361,N12_seed2026_cluster8,40,20,24,1,204.60999999998936,68.595700000023996,0,2851746.3394878353,771841.73684210342,12798.304751099655,21006.297894738451,2046099.9999998936,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,685.95700000023999,2768.1487808221577,2841716.1835175576,0,41.666666666666671,Optimal,7.3701045266716392e-12
3070.1999999999998,1278.49,1278.49,0,1792.0543152454768,0,3.5314384151589873,3.1871231696820979,100,0,627250.88156761369,N12_seed2026_cluster9,40,20,24,1,0,3.1871231696820979,0,639363.22931871307,627219.01033591689,12144.218982796236,0,0,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,31.871231696820978,2114.0630125187386,629333.07334843557,0,16.666666666666664,Optimal,7.9580786405131221e-13
