total_load_MWh,renewable_available_MWh,renewable_used_MWh,curtailment_MWh,thermal_generation_MWh,unserved_MWh,charge_MWh,discharge_MWh,renewable_utilization_pct,curtailment_rate_pct,operating_cost_CNY,scenario,energy_capacity_MWh,power_capacity_MW,num_steps,time_step_hours,load_shedding_MWh,storage_discharge_MWh,initial_inventory_supply_MWh,total_cost_CNY,thermal_cost_CNY,storage_cost_CNY,curtailment_cost_CNY,load_shedding_cost_CNY,simulation_hours,storage_capex_CNY,capital_recovery_factor,year_fraction,storage_annualized_investment_CNY_per_year,storage_annual_fixed_om_CNY_per_year,storage_investment_allocated_CNY,storage_fixed_om_CNY,storage_variable_om_CNY,storage_om_cost_CNY,operating_cost_excluding_investment_CNY,initial_inventory_thermal_value_CNY,storage_utilization_pct,solver_status,max_residual
2924,714.05000000000007,644.06624999999121,69.983750000008797,2118.8921052631526,168.69949999998929,78.542105263157907,70.884250000024835,90.199040683424286,9.8009593165756996,2443312.8293419983,N48_seed7_cluster0,40,20,24,1,168.69949999998929,70.884250000024835,0,2455425.1770930979,741612.23684210342,12821.190251099664,13996.750000001759,1686994.9999998929,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,708.84250000024838,2791.0342808221662,2445395.0211228207,0,62.5,Optimal,7.3718808835110394e-12
2777.8000000000002,1064.9400000000001,771.61588552630292,293.32411447369702,1951.7457894736726,65.019999999989366,108.52999999999389,97.948325000028774,72.45627786788954,27.543722132110446,1392955.332460419,N48_seed7_cluster1,40,20,24,1,65.019999999989366,97.948325000028774,0,1405067.6802115184,683111.02631578548,13091.831001099703,58664.822894739402,650199.99999989371,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,979.48325000028774,3061.6750308222054,1395037.5242412409,0,66.666666666666657,Optimal,6.8283156906545628e-12
2924,1128.8999999999999,761.10144999997738,367.7985500000226,2055.1121052631579,118.44827499998803,109.35210526315794,98.690275000034575,67.419740455308485,32.580259544691529,1978318.5995919905,N48_seed7_cluster2,40,20,24,1,118.44827499998803,98.690275000034575,0,1990430.9473430899,719289.23684210528,13099.250501099761,73559.710000004517,1184482.7499998803,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,986.9027500003458,3069.0945308222636,1980400.7913728124,0,75,Optimal,6.6542327203933382e-12
2924,414.12,414.12,0,2438.9638227146738,76.319999999989392,55.423822714673868,50.020000000010661,100,0,1617337.5379500301,N48_seed7_cluster3,40,20,24,1,76.319999999989392,50.020000000010661,0,1629449.8857011292,853637.33795013581,12612.547751099522,0,763199.99999989395,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,500.20000000010663,2582.3917808220244,1619419.7297308517,0,45.833333333333329,Optimal,7.3683281698322389e-12
3070.1999999999998,1813.2600000000002,1539.234974999983,274.02502500001691,1539.6093429697648,0,88.659671484882494,80.015353515134478,84.887714668606975,15.112285331393009,594468.42857457243,N48_seed7_cluster4,40,20,24,1,0,80.015353515134478,0,606580.77632567182,538863.27003941766,12912.501286250761,54805.005000003381,0,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,800.15353515134484,2882.3453159732626,596550.62035539432,0,58.333333333333336,Optimal,7.3736572403504397e-12
2924,1426.8099999999999,1307.4748753462472,119.33512465375267,1621.9699999999946,0,55.844875346252628,50.400000000010643,91.636228744279009,8.3637712557209909,592060.52493074874,N48_seed7_cluster5,40,20,24,1,0,50.400000000010643,0,604172.87268184812,567689.49999999814,12616.347751099522,23867.024930750533,0,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,504.00000000010641,2586.1917808220242,594142.71671157063,0,37.5,Optimal,7.3683281698322389e-12
2924,2054.7600000000002,1191.5523749999759,863.20762500002411,1743.3911743694387,0.559999999989368,117.98512173785984,106.48157236845579,57.989856479587679,42.010143520412313,789493.25175288657,N48_seed7_cluster6,40,20,24,1,0.559999999989368,106.48157236845579,0,801605.59950398607,610186.91102930356,13177.163474783974,172641.52500000483,5599.9999998936801,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,1064.815723684558,3147.0075045064759,791575.44353370857,0,83.333333333333343,Optimal,6.6542327203933382e-12
3070.1999999999998,580,511.23737499999066,68.762625000009308,2265.2621052631525,301.48999999998927,79.892105263157887,72.102625000025242,88.144374999998391,11.855625000001606,3822215.2880919976,N48_seed7_cluster7,40,20,24,1,301.48999999998927,72.102625000025242,0,3834327.6358430972,792841.73684210342,12833.374001099668,13752.525000001862,3014899.9999998924,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,721.02625000025239,2803.21803082217,3824297.47987282,0,50,Optimal,7.3665518129928387e-12
3070.1999999999998,856.06999999999994,856.06999999999994,0,2083.1154302631526,135.91999999998939,50.312105263157932,45.40667500001593,100.00000000000001,0,2088744.4673419974,N48_seed7_cluster8,40,20,24,1,135.91999999998939,45.40667500001593,0,2100856.8150930968,729090.40059210337,12566.414501099574,0,1359199.9999998938,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,454.06675000015929,2536.2585308220769,2090826.6591228193,0,37.5,Optimal,5.5306870194726798e-12
2924,1584.6600000000001,965.85409972296839,618.80590027703147,1907.6985041551213,61.119999999989389,109.46260387808984,98.790000000010664,60.950241674742109,39.049758325257876,1403643.5565095928,N48_seed7_cluster9,40,20,24,1,61.119999999989389,98.790000000010664,0,1415755.9042606922,667694.47645429242,13100.247751099521,123761.18005540629,611199.99999989395,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,987.90000000010662,3070.0917808220242,1405725.7482904147,0,70.833333333333343,Optimal,7.3736572403504397e-12
