total_load_MWh,renewable_available_MWh,renewable_used_MWh,curtailment_MWh,thermal_generation_MWh,unserved_MWh,charge_MWh,discharge_MWh,renewable_utilization_pct,curtailment_rate_pct,operating_cost_CNY,scenario,energy_capacity_MWh,power_capacity_MW,num_steps,time_step_hours,load_shedding_MWh,storage_discharge_MWh,initial_inventory_supply_MWh,total_cost_CNY,thermal_cost_CNY,storage_cost_CNY,curtailment_cost_CNY,load_shedding_cost_CNY,simulation_hours,storage_capex_CNY,capital_recovery_factor,year_fraction,storage_annualized_investment_CNY_per_year,storage_annual_fixed_om_CNY_per_year,storage_investment_allocated_CNY,storage_fixed_om_CNY,storage_variable_om_CNY,storage_om_cost_CNY,operating_cost_excluding_investment_CNY,initial_inventory_thermal_value_CNY,storage_utilization_pct,solver_status,max_residual
2924,560.69000000000005,560.69000000000005,0,2287.8142105263159,80.939624999982328,55.834210526315786,50.390375000017656,100,0,1610635.1274340341,N24_seed42_cluster0,40,20,24,1,80.939624999982328,50.390375000017656,0,1622747.4751851335,800734.97368421056,12616.251501099592,0,809396.24999982328,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,503.90375000017656,2586.0955308220941,1612717.319214856,0,58.333333333333336,Optimal,5.6843418860808015e-12
2777.8000000000002,1289.1700000000001,744.20409972296841,544.96590027703155,1975.8468144044257,69.299999999989353,118.47091412739417,106.92000000001067,57.72738271313856,42.272617286861433,1494608.7650968488,N24_seed42_cluster1,40,20,24,1,69.299999999989353,106.92000000001067,0,1506721.1128479484,691546.38504154899,13181.547751099522,108993.18005540631,692999.99999989348,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,1069.2000000001067,3151.3917808220244,1496690.9568776709,0,70.833333333333343,Optimal,7.3736572403504397e-12
2924,626.57000000000005,521.53851052630773,105.03148947369225,2205.2621052631525,204.60999999998936,76.006315789473675,68.595700000023996,83.23707016395737,16.76292983604262,2839633.9917367361,N24_seed42_cluster2,40,20,24,1,204.60999999998936,68.595700000023996,0,2851746.3394878353,771841.73684210342,12798.304751099655,21006.297894738451,2046099.9999998936,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,685.95700000023999,2768.1487808221577,2841716.1835175576,0,41.666666666666671,Optimal,7.3701045266716392e-12
3070.1999999999998,1734.3000000000002,1460.1942105263031,274.10578947369686,1617.6521052631524,1.1799999999893585,90.526315789473685,81.700000000028609,84.19501876989581,15.804981230104183,633616.39473673655,N24_seed42_cluster3,40,20,24,1,1.1799999999893585,81.700000000028609,0,645728.74248783605,566178.2368421033,12929.347751099702,54821.157894739372,11799.999999893584,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,817.00000000028604,2899.1917808222038,635698.58651755855,0,50,Optimal,6.6506800067145377e-12
2924,977.25999999999999,644.98209999997948,332.27790000002051,2107.8621052631579,180.90404999998887,99.982105263157905,90.233850000031595,65.999027894314665,34.000972105685335,2614150.1553419987,N24_seed42_cluster4,40,20,24,1,180.90404999998887,90.233850000031595,0,2626262.5030930978,737751.73684210528,13014.686251099731,66455.580000004105,1809040.4999998887,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,902.33850000031589,2984.5302808222336,2616232.3471228201,0,70.833333333333343,Optimal,6.6542327203933382e-12
2777.8000000000002,415.13,415.13,0,2351.7042105263158,14.249999999989367,33.684210526315788,30.400000000010643,100,0,965900.47368410428,N24_seed42_cluster5,40,20,24,1,14.249999999989367,30.400000000010643,0,978012.82143520378,823096.47368421056,12416.347751099522,0,142499.99999989365,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,304.00000000010641,2386.1917808220242,967982.66546492628,0,29.166666666666668,Optimal,5.1034731995969196e-12
3070.1999999999998,1102.74,716.40409972296834,386.33590027703156,2123.9821052631578,239.5799999999893,100.16620498612632,90.400000000010635,64.96582147405266,35.034178525947326,3217364.9168974045,N24_seed42_cluster6,40,20,24,1,239.5799999999893,90.400000000010635,0,3229477.2646485041,743393.73684210528,13016.347751099522,77267.180055406308,2395799.9999998929,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,904.00000000010641,2986.1917808220242,3219447.1086782264,0,50,Optimal,7.3718808835110394e-12
2924,800.13999999999999,567.02554016618421,233.11445983381583,2199.5021052631578,168.40967499998391,112.17764542934738,101.24032500002146,70.865791007346743,29.134208992653264,2501557.7820587079,N24_seed42_cluster7,40,20,24,1,168.40967499998391,101.24032500002146,0,2513670.1298098071,769825.73684210517,13124.75100109963,46622.891966763164,1684096.7499998391,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,1012.4032500002146,3094.5950308221322,2503639.9738395298,0,70.833333333333343,Optimal,7.3736572403504397e-12
3070.1999999999998,447.81999999999994,440.63421052631577,7.1857894736842098,2306.5821052631527,327.90999999998928,50.526315789473678,45.60000000001596,98.395384423722888,1.6046155762771228,4088296.8947367333,N24_seed42_cluster8,40,20,24,1,327.90999999998928,45.60000000001596,0,4100409.2424878329,807303.73684210342,12568.347751099574,1437.1578947368421,3279099.9999998929,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,456.00000000015962,2538.1917808220774,4090379.0865175556,0,37.5,Optimal,7.3683281698322389e-12
2924,1889.0499999999997,1113.5040997229685,775.54590027703159,1807.8192243767246,14.259999999989372,118.80332409969324,107.2200000000107,58.945189366240633,41.054810633759388,931518.10858715372,N24_seed42_cluster9,40,20,24,1,14.259999999989372,107.2200000000107,0,943630.45633825322,632736.72853185365,13184.547751099522,155109.18005540632,142599.99999989371,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,1072.2000000001069,3154.3917808220249,933600.30036797572,0,70.833333333333343,Optimal,7.3736572403504397e-12
