total_load_MWh,renewable_available_MWh,renewable_used_MWh,curtailment_MWh,thermal_generation_MWh,unserved_MWh,charge_MWh,discharge_MWh,renewable_utilization_pct,curtailment_rate_pct,operating_cost_CNY,scenario,energy_capacity_MWh,power_capacity_MW,num_steps,time_step_hours,load_shedding_MWh,storage_discharge_MWh,initial_inventory_supply_MWh,total_cost_CNY,thermal_cost_CNY,storage_cost_CNY,curtailment_cost_CNY,load_shedding_cost_CNY,simulation_hours,storage_capex_CNY,capital_recovery_factor,year_fraction,storage_annualized_investment_CNY_per_year,storage_annual_fixed_om_CNY_per_year,storage_investment_allocated_CNY,storage_fixed_om_CNY,storage_variable_om_CNY,storage_om_cost_CNY,operating_cost_excluding_investment_CNY,initial_inventory_thermal_value_CNY,storage_utilization_pct,solver_status,max_residual
2924,341.88,341.88,0,2426.5342105263157,158.93532499998918,34.354210526315768,31.004675000010849,100,0,2438950.2704341025,N12_seed7_cluster0,40,20,24,1,158.93532499998918,31.004675000010849,0,2451062.6181852017,849286.97368421056,12422.394501099523,0,1589353.2499998917,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,310.04675000010849,2392.2385308220264,2441032.4622149244,0,33.333333333333329,Optimal,6.3273830619436922e-12
2924,837.49000000000001,600.64554016618945,236.84445983381048,2154.5021052631523,178.09999999998931,94.847645429347367,85.600000000015967,71.719726822551848,28.280273177448144,2583300.6288087587,N12_seed7_cluster1,40,20,24,1,178.09999999998931,85.600000000015967,0,2595412.9765598583,754075.7368421033,12968.347751099574,47368.891966762094,1780999.9999998931,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,856.00000000015962,2938.1917808220774,2585382.8205895806,0,50,Optimal,7.3683281698322389e-12
2924,1889.0499999999997,1113.5040997229685,775.54590027703159,1807.8192243767246,14.259999999989372,118.80332409969324,107.2200000000107,58.945189366240633,41.054810633759388,931518.10858715372,N12_seed7_cluster2,40,20,24,1,14.259999999989372,107.2200000000107,0,943630.45633825322,632736.72853185365,13184.547751099522,155109.18005540632,142599.99999989371,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,1072.2000000001069,3154.3917808220249,933600.30036797572,0,70.833333333333343,Optimal,7.3736572403504397e-12
2777.8000000000002,1214.79,1214.79,0,1564.3369749999956,0,13.609999999999959,12.283025000004262,100,0,547640.77149999852,N12_seed7_cluster3,40,20,24,1,0,12.283025000004262,0,559753.11925109802,547517.94124999852,12235.178001099459,0,0,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,122.83025000004261,2205.0220308219605,549722.96328082052,0,29.166666666666668,Optimal,1.4850343177386094e-12
3070.1999999999998,1278.49,1278.49,0,1792.0543152454768,0,3.5314384151589873,3.1871231696820979,100,0,627250.88156761369,N12_seed7_cluster4,40,20,24,1,0,3.1871231696820979,0,639363.22931871307,627219.01033591689,12144.218982796236,0,0,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,31.871231696820978,2114.0630125187386,629333.07334843557,0,16.666666666666664,Optimal,7.9580786405131221e-13
3070.1999999999998,1813.2600000000002,1539.234974999983,274.02502500001691,1539.6093429697648,0,88.659671484882494,80.015353515134478,84.887714668606975,15.112285331393009,594468.42857457243,N12_seed7_cluster5,40,20,24,1,0,80.015353515134478,0,606580.77632567182,538863.27003941766,12912.501286250761,54805.005000003381,0,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,800.15353515134484,2882.3453159732626,596550.62035539432,0,58.333333333333336,Optimal,7.3736572403504397e-12
3070.1999999999998,862.01999999999998,806.02837499999589,55.991625000004092,2172.4346260387733,98.579999999989411,70.184626038778859,63.341625000020088,93.504602561425017,6.4953974385749866,1757983.8603634657,N12_seed7_cluster6,40,20,24,1,98.579999999989411,63.341625000020088,0,1770096.2081145651,760352.11911357066,12745.764001099617,11198.325000000819,985799.99999989406,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,633.41625000020088,2715.6080308221185,1760066.0521442876,0,54.166666666666664,Optimal,6.6684435751085402e-12
2924,1313.74,968.28421052629778,345.45578947370217,1934.2785872576121,31.829999999989369,106.59279778392788,96.200000000028581,73.704401976517261,26.295598023482743,1065350.6634347986,N12_seed7_cluster7,40,20,24,1,31.829999999989369,96.200000000028581,0,1077463.011185898,676997.50554016419,13074.3477510997,69091.157894740434,318299.99999989371,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,962.00000000028581,3044.1917808222033,1067432.8552156205,0,66.666666666666657,Optimal,6.6542327203933382e-12
2924,525.72000000000003,452.48402499999236,73.235975000007642,2267.2321052631523,211.5799999999893,74.832105263157871,67.535975000023626,86.069395305484349,13.930604694515642,2924653.7915919982,N12_seed7_cluster8,40,20,24,1,211.5799999999893,67.535975000023626,0,2936766.1393430973,793531.2368421033,12787.707501099652,14647.195000001528,2115799.9999998929,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,675.35975000023632,2757.5515308221538,2926735.9833728196,0,41.666666666666671,Optimal,7.3701045266716392e-12
3070.1999999999998,1102.74,716.40409972296834,386.33590027703156,2123.9821052631578,239.5799999999893,100.16620498612632,90.400000000010635,64.96582147405266,35.034178525947326,3217364.9168974045,N12_seed7_cluster9,40,20,24,1,239.5799999999893,90.400000000010635,0,3229477.2646485041,743393.73684210528,13016.347751099522,77267.180055406308,2395799.9999998929,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,904.00000000010641,2986.1917808220242,3219447.1086782264,0,50,Optimal,7.3718808835110394e-12
2924,560.69000000000005,560.69000000000005,0,2287.8142105263159,80.939624999982328,55.834210526315786,50.390375000017656,100,0,1610635.1274340341,N12_seed7_cluster10,40,20,24,1,80.939624999982328,50.390375000017656,0,1622747.4751851335,800734.97368421056,12616.251501099592,0,809396.24999982328,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,503.90375000017656,2586.0955308220941,1612717.319214856,0,58.333333333333336,Optimal,5.6843418860808015e-12
2924,977.25999999999999,644.98209999997948,332.27790000002051,2107.8621052631579,180.90404999998887,99.982105263157905,90.233850000031595,65.999027894314665,34.000972105685335,2614150.1553419987,N12_seed7_cluster11,40,20,24,1,180.90404999998887,90.233850000031595,0,2626262.5030930978,737751.73684210528,13014.686251099731,66455.580000004105,1809040.4999998887,24,38000000,0.09634228760924439,0.0027397260273972603,3661006.9291512868,760000,10030.155970277498,2082.1917808219177,902.33850000031589,2984.5302808222336,2616232.3471228201,0,70.833333333333343,Optimal,6.6542327203933382e-12
