hour,load,wind,solar,cluster
0,96.599999999999994,47.240000000000002,11.01,0
1,91.349999999999994,53.240000000000002,18.52,0
2,87.150000000000006,72.260000000000005,23.890000000000001,0
3,85.049999999999997,93.049999999999997,14.9,0
4,86.099999999999994,100,41.700000000000003,0
5,93.450000000000003,92.569999999999993,43.560000000000002,0
6,108.15000000000001,81.010000000000005,40.990000000000002,0
7,128.09999999999999,65.689999999999998,28.579999999999998,0
8,145.94999999999999,52.729999999999997,15.69,0
9,152.25,43.299999999999997,7.4199999999999999,0
10,148.05000000000001,85.510000000000005,0.73999999999999999,0
11,140.69999999999999,100,0,0
12,134.40000000000001,100,0,0
13,131.25,100,0,0
14,133.34999999999999,82.120000000000005,0,0
15,139.65000000000001,40.140000000000001,0,0
16,150.15000000000001,35.030000000000001,0,0
17,161.69999999999999,48.030000000000001,0,0
18,168,59.159999999999997,0,0
19,170.09999999999999,69.829999999999998,0,0
20,158.55000000000001,60.25,0,0
21,138.59999999999999,43.600000000000001,0,0
22,117.59999999999999,7.0700000000000003,1.3999999999999999,0
23,103.95,22.329999999999998,10.699999999999999,0
0,92,0.32000000000000001,14.59,1
1,87,0,29.039999999999999,1
2,83,0.97999999999999998,50.670000000000002,1
3,81,1.6899999999999999,58,1
4,82,2.04,58.350000000000001,1
5,89,2.29,54.409999999999997,1
6,103,2.2599999999999998,44.640000000000001,1
7,122,1.98,30.719999999999999,1
8,139,1.51,18.640000000000001,1
9,145,1.6399999999999999,5.9000000000000004,1
10,141,2.1499999999999999,0,1
11,134,1.49,0,1
12,128,0.27000000000000002,0,1
13,125,0,0,1
14,127,0,0,1
15,133,0,0,1
16,143,0,0,1
17,154,0,0,1
18,160,0.54000000000000004,0,1
19,162,2.29,0,1
20,151,3.4199999999999999,0,1
21,132,2.8300000000000001,0,1
22,112,1.74,0,1
23,99,1.29,2.9199999999999999,1
0,92,1.49,56.689999999999998,2
1,87,1.49,84.010000000000005,2
2,83,1.3700000000000001,99.909999999999997,2
3,81,1.72,106.77,2
4,82,2.1499999999999999,118.2,2
5,89,1.8200000000000001,109.54000000000001,2
6,103,1.1799999999999999,91.260000000000005,2
7,122,0.73999999999999999,69.560000000000002,2
8,139,0.93000000000000005,42.039999999999999,2
9,145,2.52,14.91,2
10,141,7.8799999999999999,0.68000000000000005,2
11,134,14.48,0,2
12,128,16.82,0,2
13,125,15.619999999999999,0,2
14,127,13.609999999999999,0,2
15,133,12.83,0,2
16,143,12.09,0,2
17,154,10,0,2
18,160,7.7699999999999996,0,2
19,162,6.7300000000000004,0,2
20,151,7.21,0,2
21,132,7.9800000000000004,0,2
22,112,7.9800000000000004,3.6000000000000001,2
23,99,4.96,25,2
0,92,81.010000000000005,38.729999999999997,3
1,87,98.230000000000004,58.270000000000003,3
2,83,97.230000000000004,71.079999999999998,3
3,81,99.239999999999995,65.810000000000002,3
4,82,98.739999999999995,66.480000000000004,3
5,89,92.090000000000003,35.420000000000002,3
6,103,80.129999999999995,51.579999999999998,3
7,122,70.230000000000004,36.859999999999999,3
8,139,59.520000000000003,29.5,3
9,145,41.270000000000003,15.359999999999999,3
10,141,27.84,6.6399999999999997,3
11,134,23.510000000000002,0.39000000000000001,3
12,128,18.66,0,3
13,125,16.170000000000002,0,3
14,127,14.710000000000001,0,3
15,133,13.970000000000001,0,3
16,143,13.32,0,3
17,154,13.609999999999999,0,3
18,160,14.41,0,3
19,162,17.059999999999999,0,3
20,151,20.079999999999998,0,3
21,132,23.809999999999999,0.5,3
22,112,25.25,6.5800000000000001,3
23,99,25.039999999999999,16.329999999999998,3
0,87.400000000000006,4.6299999999999999,9.6699999999999999,4
1,82.650000000000006,4.0999999999999996,18.120000000000001,4
2,78.849999999999994,3.29,23.800000000000001,4
3,76.950000000000003,6.6299999999999999,18.66,4
4,77.900000000000006,16.82,23.57,4
5,84.549999999999997,31.539999999999999,25.399999999999999,4
6,97.849999999999994,42.280000000000001,9.5299999999999994,4
7,115.90000000000001,29.890000000000001,7.2999999999999998,4
8,132.05000000000001,16.41,6.0300000000000002,4
9,137.75,27.18,0.46999999999999997,4
10,133.94999999999999,41.130000000000003,0,4
11,127.3,45.240000000000002,0,4
12,121.59999999999999,30.59,0,4
13,118.75,34.640000000000001,0,4
14,120.65000000000001,52.57,0,4
15,126.34999999999999,56.32,0,4
16,135.84999999999999,59.520000000000003,0,4
17,146.30000000000001,62.840000000000003,0,4
18,152,78.599999999999994,0,4
19,153.90000000000001,88.989999999999995,0,4
20,143.44999999999999,95.989999999999995,0,4
21,125.40000000000001,91.370000000000005,0,4
22,106.40000000000001,77.730000000000004,0,4
23,94.049999999999997,73.5,0.44,4
0,92,8.6799999999999997,13.25,5
1,87,7.7199999999999998,21.399999999999999,5
2,83,5.6699999999999999,39.119999999999997,5
3,81,3.9100000000000001,38.32,5
4,82,2.7400000000000002,28.68,5
5,89,2.0899999999999999,23.550000000000001,5
