hour,load,wind,solar,cluster
0,92,2.29,11.460000000000001,0
1,87,3.25,17.239999999999998,0
2,83,3.3900000000000001,32.920000000000002,0
3,81,1.95,34.170000000000002,0
4,82,0.20000000000000001,30.66,0
5,89,0,32.07,0
6,103,0,27.350000000000001,0
7,122,0,20.440000000000001,0
8,139,0,11.74,0
9,145,0.76000000000000001,4.0499999999999998,0
10,141,5.8499999999999996,0,0
11,134,8.0299999999999994,0,0
12,128,6.7699999999999996,0,0
13,125,5.6699999999999999,0,0
14,127,6.3499999999999996,0,0
15,133,7.0700000000000003,0,0
16,143,8.25,0,0
17,154,9.6500000000000004,0,0
18,160,8.9000000000000004,0,0
19,162,8.0299999999999994,0,0
20,151,7.3099999999999996,0,0
21,132,6.2999999999999998,0,0
22,112,5.2400000000000002,1.76,0
23,99,3.4900000000000002,9.2699999999999996,0
0,92,5.2400000000000002,41.380000000000003,1
1,87,7.1200000000000001,68.989999999999995,1
2,83,7.9800000000000004,86.269999999999996,1
3,81,10.43,95.219999999999999,1
4,82,12.220000000000001,110.22,1
5,89,11.890000000000001,103.59,1
6,103,10.359999999999999,79.159999999999997,1
7,122,8.7899999999999991,49.509999999999998,1
8,139,8.1400000000000006,30.809999999999999,1
9,145,5.5,14.56,1
10,141,3.77,1.1499999999999999,1
11,134,3.25,0,1
12,128,3.1200000000000001,0,1
13,125,3.02,0,1
14,127,2.6800000000000002,0,1
15,133,2.8599999999999999,0,1
16,143,3.0899999999999999,0,1
17,154,3.6600000000000001,0,1
18,160,4.1699999999999999,0,1
19,162,4.5599999999999996,0,1
20,151,5.0800000000000001,0,1
21,132,6.0300000000000002,0,1
22,112,6.4000000000000004,1.78,1
23,99,3.8799999999999999,11.609999999999999,1
0,92,40.280000000000001,59.450000000000003,2
1,87,59.520000000000003,84.640000000000001,2
2,83,69.629999999999995,112.56,2
3,81,74.129999999999995,108.65000000000001,2
4,82,79.25,112.91,2
5,89,86.659999999999997,94.219999999999999,2
6,103,84.829999999999998,87.239999999999995,2
7,122,69.829999999999998,74.069999999999993,2
8,139,51.240000000000002,45.460000000000001,2
9,145,32.520000000000003,26.420000000000002,2
10,141,25.359999999999999,10.279999999999999,2
11,134,27.289999999999999,0.56000000000000005,2
12,128,30.239999999999998,0,2
13,125,33.880000000000003,0,2
14,127,38.200000000000003,0,2
15,133,40,0,2
16,143,30.710000000000001,0,2
17,154,26.960000000000001,0,2
18,160,26.309999999999999,0,2
19,162,25.359999999999999,0,2
20,151,23.710000000000001,0,2
21,132,22.920000000000002,0.95999999999999996,2
22,112,16.98,10.300000000000001,2
23,99,19.809999999999999,25.710000000000001,2
0,87.400000000000006,4.6299999999999999,9.6699999999999999,3
1,82.650000000000006,4.0999999999999996,18.120000000000001,3
2,78.849999999999994,3.29,23.800000000000001,3
3,76.950000000000003,6.6299999999999999,18.66,3
4,77.900000000000006,16.82,23.57,3
5,84.549999999999997,31.539999999999999,25.399999999999999,3
6,97.849999999999994,42.280000000000001,9.5299999999999994,3
7,115.90000000000001,29.890000000000001,7.2999999999999998,3
