hour,load,wind_available,solar_available,thermal,wind_used,solar_used,wind_curt,solar_curt,charge,discharge,unserved,energy_start_MWh,energy_MWh,soc,balance_error_MW
0,92,61.32,0,30,61.32,0,0,0,19.32,20,0,20,17.301368,0.43253419999999998,-7.1054273576010019e-15
1,87,64.340000000000003,0,30,57,0,7.3399999999999999,0,20,20,0,17.301368,15.248737,0.38121842500000003,0
2,83,63.359999999999999,0,30,62.3337,0,1.0263,0,20,10.6663,0,15.248737,23.021052999999998,0.57552632500000001,0
3,81,61.229999999999997,0,30,61.229999999999997,0,0,0,20,9.7699999999999996,0,23.021052999999998,31.736841999999999,0.79342104999999996,-1.4210854715202004e-14
4,82,58,0,30,58,0,0,0,20,14,0,31.736841999999999,36,0.90000000000000002,0
5,89,55.299999999999997,0,30,55.299999999999997,0,0,0,0,3.7000000000000002,0,36,32.105263000000001,0.80263157500000004,0
6,103,55.350000000000001,0,30,55.350000000000001,0,0,0,0,17.649999999999999,0,32.105263000000001,13.526316,0.33815790000000001,0
7,122,54.100000000000001,17.25,41.600000000000001,54.100000000000001,17.25,0,0,0,9.0500000000000007,0,13.526316,4,0.10000000000000001,-1.4210854715202004e-14
8,139,50.340000000000003,49.479999999999997,39.18,50.340000000000003,49.479999999999997,0,0,0,0,0,4,4,0.10000000000000001,0
9,145,46.689999999999998,86.150000000000006,30,30.800000000000001,86.150000000000006,15.890000000000001,0,20,18.050000000000001,0,4,4,0.10000000000000001,0
10,141,44.890000000000001,119.16,30,44.890000000000001,68.060000000000002,0,51.100000000000001,20,18.050000000000001,0,4,4,0.10000000000000001,0
11,134,43.740000000000002,141.91,30,43.740000000000002,62.210000000000001,0,79.700000000000003,20,18.050000000000001,0,4,4,0.10000000000000001,0
12,128,41.520000000000003,150,30,41.520000000000003,58.43,0,91.569999999999993,20,18.050000000000001,0,4,4,0.10000000000000001,0
13,125,39.090000000000003,141.91,30,39.090000000000003,57.859999999999999,0,84.049999999999997,20,18.050000000000001,0,4,4,0.10000000000000001,0
14,127,39.299999999999997,119.16,30,39.299999999999997,72,0,47.159999999999997,20,5.7000000000000002,0,4,17,0.42499999999999999,0
15,133,42.07,86.150000000000006,30,36.850000000000001,86.150000000000006,5.2199999999999998,0,20,0,0,17,36,0.90000000000000002,0
16,143,42.859999999999999,49.479999999999997,50.659999999999997,42.859999999999999,49.479999999999997,0,0,0,0,0,36,36,0.90000000000000002,0
17,154,41.299999999999997,17.25,80.659999999999997,41.299999999999997,17.25,0,0,0,14.789999999999999,0,36,20.431578999999999,0.51078947499999994,-2.8421709430404007e-14
18,160,42.140000000000001,0,110.66,42.140000000000001,0,0,0,0,7.2000000000000002,0,20.431578999999999,12.852632,0.32131579999999998,0
19,162,43.409999999999997,0,118.59,43.409999999999997,0,0,0,0,0,0,12.852632,12.852632,0.32131579999999998,0
20,151,46.390000000000001,0,104.61,46.390000000000001,0,0,0,0,0,0,12.852632,12.852632,0.32131579999999998,0
21,132,52.109999999999999,0,79.890000000000001,52.109999999999999,0,0,0,0,0,0,12.852632,12.852632,0.32131579999999998,0
22,112,54.149999999999999,0,57.850000000000001,54.149999999999999,0,0,0,0,0,0,12.852632,12.852632,0.32131579999999998,0
23,99,54.939999999999998,0,51.583545999999998,54.939999999999998,0,0,0,7.5235456999999997,0,0,12.852632,20,0.5,2.9999999640040187e-07
