hour,load,wind_available,solar_available,thermal,wind_used,solar_used,wind_curt,solar_curt,charge,discharge,unserved,energy_start_MWh,energy_MWh,soc,balance_error_MW
0,92,49.056000000000004,0,42.944000000000003,49.055999999999997,0,0,0,0,0,0,0,0,,0
1,87,51.472000000000008,0,35.528000000000006,51.471999999999994,0,0,0,0,0,0,0,0,,0
2,83,50.688000000000002,0,32.311999999999998,50.688000000000002,0,0,0,0,0,0,0,0,,0
3,81,48.984000000000002,0,32.016000000000005,48.983999999999995,0,0,0,0,0,0,0,0,,0
4,82,46.400000000000006,0,35.600000000000001,46.399999999999999,0,0,0,0,0,0,0,0,,0
5,89,44.240000000000002,0,44.759999999999998,44.240000000000002,0,0,0,0,0,0,0,0,,0
6,103,44.280000000000001,0,58.719999999999999,44.280000000000001,0,0,0,0,0,0,0,0,,0
7,122,43.280000000000001,13.800000000000001,64.920000000000002,43.280000000000001,13.799999999999999,0,0,0,0,0,0,0,,0
8,139,40.272000000000006,39.584000000000003,59.144000000000005,40.271999999999998,39.584000000000003,0,0,0,0,0,0,0,,0
9,145,37.351999999999997,68.920000000000002,38.727999999999994,37.351999999999997,68.920000000000002,0,0,0,0,0,0,0,,0
10,141,35.911999999999999,95.328000000000003,30,15.67199999999999,95.328000000000003,20.240000000000009,0,0,0,0,0,0,,0
11,134,34.992000000000004,113.52800000000001,30,34.992000000000004,69.007999999999996,0,44.52000000000001,0,0,0,0,0,,0
12,128,33.216000000000001,120,30,33.216000000000001,64.783999999999992,0,55.216000000000008,0,0,0,0,0,,0
13,125,31.272000000000006,113.52800000000001,30,31.272000000000002,63.727999999999994,0,49.800000000000011,0,0,0,0,0,,0
14,127,31.439999999999998,95.328000000000003,30,1.6720000000000006,95.328000000000003,29.768000000000001,0,0,0,0,0,0,,0
15,133,33.655999999999999,68.920000000000002,47.160000000000011,16.91999999999998,68.920000000000002,16.736000000000018,0,0,0,0,0,0,,0
16,143,34.288000000000004,39.584000000000003,77.160000000000011,26.255999999999986,39.584000000000003,8.0320000000000107,0,0,0,0,0,0,,0
17,154,33.039999999999999,13.800000000000001,107.16000000000001,33.039999999999999,13.799999999999999,0,0,0,0,0,0,0,,0
18,160,33.712000000000003,0,120,33.712000000000003,0,0,0,0,0,6.2879999999999967,0,0,,0
19,162,34.728000000000002,0,120,34.728000000000002,0,0,0,0,0,7.2719999999999914,0,0,,0
20,151,37.112000000000002,0,113.88800000000001,37.111999999999995,0,0,0,0,0,0,0,0,,0
21,132,41.688000000000002,0,90.311999999999998,41.688000000000002,0,0,0,0,0,0,0,0,,0
22,112,43.32,0,68.680000000000007,43.32,0,0,0,0,0,0,0,0,,0
23,99,43.951999999999998,0,55.048000000000002,43.951999999999998,0,0,0,0,0,0,0,0,,0
