hour,load,wind_available,solar_available,thermal,wind_used,solar_used,wind_curt,solar_curt,charge,discharge,unserved,energy_start_MWh,energy_MWh,soc,balance_error_MW
0,92,73.584000000000003,0,30,62,0,11.584000000000003,0,0,0,0,0,0,,0
1,87,77.207999999999998,0,30,57,0,20.207999999999998,0,0,0,0,0,0,,0
2,83,76.031999999999996,0,30,53,0,23.031999999999996,0,0,0,0,0,0,,0
3,81,73.475999999999999,0,30,51,0,22.475999999999999,0,0,0,0,0,0,,0
4,82,69.599999999999994,0,30,52,0,17.599999999999994,0,0,0,0,0,0,,0
5,89,66.359999999999999,0,30,59,0,7.3599999999999994,0,0,0,0,0,0,,0
6,103,66.420000000000002,0,36.579999999999998,66.420000000000002,0,0,0,0,0,0,0,0,,0
7,122,64.920000000000002,20.699999999999999,36.379999999999995,64.920000000000002,20.699999999999999,0,0,0,0,0,0,0,,0
8,139,60.408000000000001,59.375999999999991,30,60.408000000000001,48.591999999999999,0,10.783999999999999,0,0,0,0,0,,0
9,145,56.027999999999999,103.38000000000001,30,11.61999999999999,103.38000000000001,44.408000000000015,0,0,0,0,0,0,,0
10,141,53.868000000000002,142.99199999999999,30,53.868000000000002,57.132000000000005,0,85.860000000000014,0,0,0,0,0,,0
11,134,52.488,170.292,30,52.488,51.512,0,118.78,0,0,0,0,0,,0
12,128,49.824000000000005,180,30,49.823999999999998,48.176000000000016,0,131.82399999999996,0,0,0,0,0,,0
13,125,46.908000000000001,170.292,30,46.908000000000001,48.091999999999999,0,122.2,0,0,0,0,0,,0
14,127,47.159999999999997,142.99199999999999,30,47.160000000000004,49.840000000000003,0,93.152000000000015,0,0,0,0,0,,0
15,133,50.484000000000002,103.38000000000001,30,50.484000000000002,52.515999999999991,0,50.864000000000019,0,0,0,0,0,,0
16,143,51.431999999999995,59.375999999999991,53.739999999999995,29.884000000000007,59.375999999999998,21.547999999999995,0,0,0,0,0,0,,0
17,154,49.559999999999995,20.699999999999999,83.739999999999995,49.559999999999995,20.699999999999999,0,0,0,0,0,0,0,,0
18,160,50.567999999999998,0,109.432,50.567999999999998,0,0,0,0,0,0,0,0,,0
19,162,52.091999999999992,0,109.908,52.091999999999999,0,0,0,0,0,0,0,0,,0
20,151,55.667999999999999,0,95.331999999999994,55.667999999999999,0,0,0,0,0,0,0,0,,0
21,132,62.531999999999996,0,69.468000000000004,62.531999999999996,0,0,0,0,0,0,0,0,,0
22,112,64.97999999999999,0,47.02000000000001,64.980000000000004,0,0,0,0,0,0,0,0,,1.4210854715202004e-14
23,99,65.927999999999997,0,33.072000000000003,65.927999999999997,0,0,0,0,0,0,0,0,,0
