hour,load,wind_available,solar_available,thermal,wind_used,solar_used,wind_curt,solar_curt,charge,discharge,unserved,energy_start_MWh,energy_MWh,soc,balance_error_MW
0,92.083636363636373,3.3229090909090915,37.988545454545445,35.572181818175679,3.322909090909,37.98854545455,0,0,0,15.200000000005319,0,19.999999999999996,4,0.10000000000000001,3.6237679523765109e-12
1,87.079090909090894,3.2707272727272723,58.166000000000004,30,3.270727272727,58.166000000000004,0,0,4.357636363636999,0,0,4,8.1397545454551494,0.20349386363637872,-8.8107299234252423e-13
2,83.075454545454534,3.2890909090909091,75.36672727272726,30,3.2890909090910001,69.786363636358985,0,5.5803636363710183,20.000000000000004,0,0,8.1397545454551494,27.139754545455155,0.67849386363637887,-4.5510262225434417e-12
3,81.073636363636382,3.2418181818181826,86.995636363636336,30,3.2418181818180001,27.831818181821991,0,59.163818181818002,0,20,0,27.139754545455155,6.0871229665151558,0.1521780741628789,3.6095570976613089e-12
4,82.074545454545458,3.2129090909090912,91.641454545454522,30,3.2129090909090001,68.861636363641011,0,22.779818181808992,20,0,0,6.0871229665151558,25.087122966515157,0.62717807416287896,4.5474735088646412e-12
5,89.080909090909088,3.3549090909090911,86.437999999999988,30,3.354909090909,44.649669090784748,0,41.788330909215254,0,11.076330909216251,0,25.087122966515157,13.427827272607392,0.33569568181518478,9.0949470177292824e-13
6,103.09363636363636,3.4705454545454555,72.792727272727276,42.69436363640402,3.4705454545449999,72.792727272729991,0,0,15.864000000078986,0,0,13.427827272607392,28.498627272682434,0.71246568181706083,-3.6335379149932123e-11
7,122.1109090909091,3.2825454545454549,54.030181818181823,72.69436363640402,3.2825454545450001,54.030181818179997,0,0,7.8961818182290182,0,0,28.498627272682434,36,0.90000000000000002,-9.0887297687913815e-12
8,139.12636363636361,3.4036363636363647,33.028363636363636,102.69436363640402,3.4036363636360001,33.028363636359998,0,0,0,0,0,36,36,0.90000000000000002,3.6408209780347534e-11
9,145.13181818181818,3.8720000000000003,13.822909090909095,120,3.8719999999999999,13.822909090910001,0,0,0,7.4369090908899729,0,36,28.17167464117119,0.70429186602927973,-1.8189894035458565e-11
10,141.12818181818184,4.7325454545454537,2.6700000000000004,120,4.7325454545449999,2.6699999999999999,0,0,0,13.725636363654989,0,28.17167464117119,13.723636363644681,0.34309090909111706,1.8161472326028161e-11
11,134.12181818181816,6.7385454545454557,0.015636363636363639,120,6.7385454545450001,0.01563636363636,0,0,0,7.3676363636186348,0,13.723636363644681,5.9682296651014646,0.14920574162753661,-1.8161472326028161e-11
12,128.11636363636362,9.5407272727272723,0,120,9.5407272727270005,0,0,0,1.4243636363269989,0,0,5.9682296651014646,7.3213751196121137,0.18303437799030284,3.6382230561571305e-11
13,125.11363636363636,13.26,0,120,13.260000000000002,0,0,0,8.1463636364000198,0,0,7.3213751196121137,15.060420574192134,0.37651051435480337,-3.6388669855114131e-11
14,127.11545454545455,17.13727272727273,0,120,17.137272727270002,0,0,0,10.021818181770008,0,0,15.060420574192134,24.581147846873645,0.61452869617184114,4.5424997097143205e-11
15,133.12090909090909,19.169999999999995,0,120,19.169999999999998,0,0,0,6.0490909090999923,0,0,24.581147846873645,30.327784210518637,0.75819460526296589,-9.099387909827783e-12
16,143.13,19.697636363636366,0,120,19.697636363640001,0,0,0,0,3.4323636363599985,0,30.327784210518637,26.714769856456744,0.66786924641141865,2.8421709430404007e-14
17,154.14000000000001,19.143636363636364,0,120,19.143636363639999,0,0,0,0,14.996363636360003,0,26.714769856456744,10.929123923451741,0.2732280980862935,-2.8421709430404007e-14
18,160.14545454545456,18.53290909090909,0,120,18.532909090910003,0,0,0,0,6.582667727281458,15.029877727308534,10.929123923451741,4,0.10000000000000001,4.5446313379216008e-11
19,162.14727272727276,18.330000000000005,0,120,18.329999999999998,0,0,0,0,0,23.817272727300004,4,4,0.10000000000000001,2.7227997634327039e-11
20,151.13727272727272,18.265090909090908,0,120,18.265090909089999,0,0,0,0,0,12.872181818210011,4,4,0.10000000000000001,2.7284841053187847e-11
21,132.12,17.142545454545452,0.11999999999999998,114.85745454545,17.14254545455,0.12,0,0,0,0,0,4,4,0.10000000000000001,0
22,112.10181818181819,15.975818181818186,3.6974545454545451,92.428545454525008,15.975818181819999,3.6974545454549999,0,0,0,0,0,4,4,0.10000000000000001,-1.8175683180743363e-11
23,99.089999999999975,13.94509090909091,16.066181818181818,85.920832535887868,13.945090909090002,16.066181818179999,0,0,16.842105263157894,0,0,4,19.999999999999996,0.49999999999999989,-3.5527136788005009e-15
