hour,load,wind,solar,cluster
0,91.188235294117661,3.0408823529411766,30.98088235294118,0
1,86.232352941176487,2.0035294117647058,50.048823529411777,0
2,82.267647058823499,1.4023529411764706,64.591470588235282,0
3,80.285294117647055,0.75029411764705889,71.613823529411761,0
4,81.276470588235313,0.28676470588235292,73.887647058823518,0
5,88.214705882352959,0.20941176470588235,70.33088235294116,0
6,102.09117647058822,0.20676470588235296,60.989117647058841,0
7,120.92352941176472,0.16970588235294115,46.079411764705874,0
8,137.77352941176474,0.17794117647058821,29.291764705882361,0
9,143.72058823529412,0.38411764705882351,12.887058823529413,0
10,139.75588235294114,0.73029411764705876,3.3576470588235297,0
11,132.81764705882355,0.92058823529411782,0.072058823529411772,0
12,126.87058823529412,0.75676470588235289,0,0
13,123.89705882352941,0.64294117647058835,0,0
14,125.87941176470588,0.52147058823529413,0,0
15,131.82647058823531,0.43999999999999995,0,0
16,141.73823529411766,0.40823529411764703,0,0
17,152.64117647058828,0.34294117647058825,0,0
18,158.58823529411765,0.23500000000000001,0,0
19,160.57058823529411,0.13411764705882354,0,0
20,149.66764705882346,0.19588235294117648,0,0
21,130.83529411764704,0.22764705882352942,0.16323529411764706,0
22,111.01176470588238,0.22705882352941179,4.0602941176470582,0
23,98.126470588235321,0.20588235294117646,14.934117647058823,0
0,92.25090909090909,1.5223636363636364,35.809636363636372,1
1,87.237272727272725,1.2247272727272727,56.89163636363638,1
2,83.226363636363644,1.2619999999999998,74.063818181818206,1
3,81.220909090909089,1.2098181818181817,83.556363636363642,1
4,82.223636363636345,1.1130909090909091,87.502181818181796,1
5,89.242727272727265,0.95254545454545425,81.338181818181809,1
6,103.28090909090909,1.0081818181818183,66.874363636363654,1
7,122.33272727272728,1.4063636363636365,48.501272727272706,1
8,139.37909090909091,2.4605454545454544,27.511818181818189,1
9,145.39545454545456,4.6536363636363651,10.130363636363636,1
10,141.38454545454547,8.9512727272727268,1.809636363636363,1
11,134.36545454545453,13.902909090909088,0.013636363636363636,1
12,128.3490909090909,16.716727272727276,0,1
13,125.34090909090909,16.047272727272727,0,1
14,127.34636363636363,13.101454545454541,0,1
15,133.36272727272728,10.164181818181818,0,1
16,143.39000000000001,7.7827272727272705,0,1
17,154.42000000000002,6.2849090909090899,0,1
18,160.43636363636364,5.4229090909090898,0,1
19,162.44181818181818,4.8296363636363644,0,1
20,151.41181818181818,4.378909090909092,0,1
21,132.35999999999999,3.90090909090909,0.10090909090909092,1
22,112.30545454545457,3.3718181818181816,2.6560000000000001,1
23,99.269999999999996,2.7270909090909083,13.131818181818179,1
0,91.342857142857156,25.407142857142855,40.204642857142865,2
1,86.378571428571448,30.576071428571428,59.763928571428593,2
