hour,load,wind_available,solar_available,thermal,wind_used,solar_used,wind_curt,solar_curt,charge,discharge,unserved,energy_start_MWh,energy_MWh,soc,balance_error_MW
0,96.599999999999994,1.5900000000000001,58.119999999999997,30,1.5899999999999999,49.809999999994659,0,8.3100000000053456,0,15.200000000005319,0,19.999999999999996,4,0.10000000000000001,-1.4210854715202004e-14
1,91.349999999999994,2.4300000000000002,75.569999999999993,30,2.4300000000000002,75.570000000000007,0,0,16.650000000000016,0,0,4,19.817500000000017,0.49543750000000042,3.5527136788005009e-15
2,87.150000000000006,2.3500000000000001,94.909999999999997,30,2.3500000000000001,62.471329639873666,0,32.438670360126331,7.6713296398736626,0,0,19.817500000000017,27.105263157879996,0.67763157894699988,-8.8817841970012523e-16
3,85.049999999999997,0.16,106.72,30,0.16000000000000003,34.890000000000015,0,71.829999999999984,0,20,0,27.105263157879996,6.0526315789399998,0.1513157894735,1.4210854715202004e-14
4,86.099999999999994,0,116.34999999999999,30,0,76.099999999999994,0,40.25,20,0,0,6.0526315789399998,25.052631578940002,0.62631578947350008,0
5,93.450000000000003,0,116.95,30,0,43.450000000000003,0,73.5,0,20,0,25.052631578940002,4,0.10000000000000001,0
6,108.15000000000001,0,107.48999999999999,30,0,92.584210526315786,0,14.905789473684209,14.434210526315811,0,0,4,17.71250000000002,0.4428125000000005,-3.0198066269804258e-14
7,128.09999999999999,0,89.439999999999998,56.529999999999987,0,89.439999999999998,0,0,17.869999999999987,0,0,17.71250000000002,34.689000000000007,0.86722500000000013,-1.0658141036401503e-14
8,145.94999999999999,0,60.799999999999997,86.529999999999987,0,60.799999999999997,0,0,1.379999999999991,0,0,34.689000000000007,36,0.90000000000000002,4.4408920985006262e-15
9,152.25,0,35.719999999999999,116.52999999999999,0,35.719999999999999,0,0,0,0,0,36,36,0.90000000000000002,0
10,148.05000000000001,0,12.539999999999999,120,0,12.539999999999999,0,0,0,15.509999999999986,0,36,19.673684210532045,0.49184210526330113,-2.8421709430404007e-14
11,140.69999999999999,1.49,0,120,1.49,0,0,0,0,14.890000000010657,4.3199999999893288,19.673684210532045,4,0.10000000000000001,0
12,134.40000000000001,4.25,0,120,4.25,0,0,0,0,0,10.149999999999974,4,4,0.10000000000000001,-2.8421709430404007e-14
13,131.25,6.9199999999999999,0,120,6.9199999999999999,0,0,0,0,0,4.3299999999999974,4,4,0.10000000000000001,0
14,133.34999999999999,9.5899999999999999,0,120,9.5899999999999999,0,0,0,0,0,3.7599999999999842,4,4,0.10000000000000001,0
15,139.65000000000001,11.24,0,120,11.240000000000002,0,0,0,0,0,8.4100000000000037,4,4,0.10000000000000001,0
16,150.15000000000001,10.98,0,120,10.98,0,0,0,0,0,19.170000000000009,4,4,0.10000000000000001,0
17,161.69999999999999,8.9600000000000009,0,120,8.9600000000000009,0,0,0,0,0,32.739999999999974,4,4,0.10000000000000001,0
18,168,7.1200000000000001,0,120,7.1200000000000001,0,0,0,0,0,40.880000000000003,4,4,0.10000000000000001,0
19,170.09999999999999,7.0199999999999996,0,120,7.0199999999999996,0,0,0,0,0,43.079999999999991,4,4,0.10000000000000001,0
20,158.55000000000001,7.1200000000000001,0,120,7.1200000000000001,0,0,0,0,0,31.430000000000017,4,4,0.10000000000000001,0
21,138.59999999999999,6.54,0.51000000000000001,120,6.54,0.51000000000000001,0,0,0,0,11.550000000000015,4,4,0.10000000000000001,2.8421709430404007e-14
22,117.59999999999999,4.1699999999999999,11.890000000000001,101.53999999999998,4.1699999999999999,11.890000000000001,0,0,0,0,0,4,4,0.10000000000000001,-1.4210854715202004e-14
23,103.95,1.6599999999999999,36.159999999999997,82.972105263157886,1.6600000000000001,36.160000000000004,0,0,16.842105263157894,0,0,4,19.999999999999996,0.49999999999999989,-3.5527136788005009e-15
