hour,load,wind_available,solar_available,thermal,wind_used,solar_used,wind_curt,solar_curt,charge,discharge,unserved,energy_start_MWh,energy_MWh,soc,balance_error_MW
0,92,3.73,10.17,78.099999999999994,3.73,10.169999999999998,0,0,0,0,0,19.999999999999996,20,0.5,0
1,87,2.4900000000000002,18.23,66.280000000000001,2.4900000000000002,18.23,0,0,0,0,0,20,20,0.5,0
2,83,0,16.09,66.910000000000011,0,16.09,0,0,0,0,0,20,20,0.5,1.4210854715202004e-14
3,81,0,15.34,65.659999999999997,0,15.34,0,0,0,0,0,20,20,0.5,0
4,82,0,13.359999999999999,68.639999999999986,0,13.360000000000001,0,0,0,0,0,20,20,0.5,-1.4210854715202004e-14
5,89,0,12.220000000000001,77.776052631578949,0,12.219999999999999,0,0,0.99605263157894364,0,0,20,20.946249999999996,0.52365624999999993,4.3298697960381105e-15
6,103,0,7.0599999999999996,107.77605263157895,0,7.0599999999999996,0,0,11.836052631578953,0,0,20.946249999999996,32.1905,0.80476250000000005,-1.7763568394002505e-15
7,122,0,6.0099999999999998,120,0,6.0099999999999998,0,0,4.0099999999999962,0,0,32.1905,36,0.90000000000000002,8.8817841970012523e-15
8,139,0.02,2.6699999999999999,120,0.02,2.6699999999999999,0,0,0,16.309999999999981,0,36,18.831578947374449,0.47078947368436125,-2.8421709430404007e-14
9,145,0.13,0.32000000000000001,120,0.13,0.32000000000000006,0,0,0,14.090000000010662,10.45999999998935,18.831578947374449,4,0.10000000000000001,0
10,141,0.27000000000000002,0,120,0.27000000000000002,0,0,0,0,0,20.729999999999997,4,4,0.10000000000000001,0
11,134,0.27000000000000002,0,120,0.27000000000000002,0,0,0,0,0,13.729999999999999,4,4,0.10000000000000001,0
12,128,0.57999999999999996,0,120,0.57999999999999996,0,0,0,0,0,7.4200000000000053,4,4,0.10000000000000001,0
13,125,1.8999999999999999,0,120,1.8999999999999999,0,0,0,0,0,3.0999999999999921,4,4,0.10000000000000001,0
14,127,2.6800000000000002,0,120,2.6799999999999997,0,0,0,0,0,4.3199999999999923,4,4,0.10000000000000001,0
15,133,2.0899999999999999,0,120,2.0899999999999999,0,0,0,0,0,10.909999999999989,4,4,0.10000000000000001,0
16,143,2.3199999999999998,0,120,2.3199999999999998,0,0,0,0,0,20.679999999999996,4,4,0.10000000000000001,0
17,154,5,0,120,5,0,0,0,0,0,29,4,4,0.10000000000000001,0
18,160,12.220000000000001,0,120,12.219999999999999,0,0,0,0,0,27.780000000000019,4,4,0.10000000000000001,2.8421709430404007e-14
19,162,20.629999999999999,0,120,20.630000000000003,0,0,0,0,0,21.370000000000001,4,4,0.10000000000000001,0
20,151,27.289999999999999,0,120,27.289999999999999,0,0,0,0,0,3.7100000000000026,4,4,0.10000000000000001,0
21,132,33.130000000000003,0,98.86999999999999,33.130000000000003,0,0,0,0,0,0,4,4,0.10000000000000001,0
22,112,25.670000000000002,0,86.329999999999998,25.670000000000002,0,0,0,0,0,0,4,4,0.10000000000000001,0
23,99,18.75,3.0600000000000001,94.032105263157874,18.75,3.0600000000000001,0,0,16.842105263157894,0,0,4,19.999999999999996,0.49999999999999989,-1.7763568394002505e-14
