hour,load,wind,solar,cluster
0,91.671428571428564,38.866428571428571,34.795357142857142,0
1,86.689285714285703,45.847142857142856,53.141785714285717,0
2,82.703571428571422,47.353928571428575,69.057857142857145,0
3,80.710714285714275,47.943928571428572,77.966071428571425,0
4,81.70714285714287,50.092499999999987,80.984999999999999,0
5,88.68214285714285,50.740000000000002,75.072142857142836,0
6,102.63214285714285,49.017499999999998,64.237857142857152,0
7,121.56428571428572,45.605000000000004,46.989642857142869,0
8,138.50357142857143,39.475714285714282,29.752500000000001,0
9,144.48214285714286,30.452142857142857,13.135714285714288,0
10,140.49642857142857,25.998214285714283,3.1374999999999997,0
11,133.52142857142857,24.278571428571428,0.12392857142857142,0
12,127.54285714285713,22.025714285714287,0,0
13,124.55357142857143,18.980714285714289,0,0
14,126.54642857142858,16.526785714285715,0,0
15,132.52500000000001,15.54107142857143,0,0
16,142.4892857142857,14.527142857142858,0,0
17,153.44999999999999,13.292857142857143,0,0
18,159.42857142857142,11.492499999999998,0,0
19,161.42142857142855,11.01857142857143,0,0
20,150.46071428571432,10.967142857142859,0,0
21,131.52857142857144,10.188571428571427,0.21464285714285716,0
22,111.59999999999999,8.5532142857142883,3.5228571428571427,0
23,98.646428571428586,7.7046428571428578,13.363571428571429,0
0,92.400000000000006,3.3430434782608698,38.888913043478261,1
1,87.37826086956521,3.5234782608695663,59.213043478260865,1
2,83.360869565217399,3.6836956521739128,77.006086956521742,1
3,81.352173913043487,3.6741304347826089,87.948695652173896,1
4,82.356521739130429,3.6315217391304344,91.320434782608658,1
5,89.386956521739137,3.8078260869565215,86.628260869565224,1
6,103.44782608695652,3.9939130434782615,72.955217391304359,1
7,122.53043478260869,3.8119565217391305,53.744130434782612,1
8,139.60434782608695,3.9743478260869578,32.289130434782606,1
9,145.63043478260869,4.5639130434782604,13.210434782608697,1
10,141.61304347826089,5.5284782608695648,2.357608695652174,1
11,134.58260869565217,7.6213043478260882,0.023260869565217394,1
12,128.55652173913043,10.306086956521741,0,1
13,125.54347826086956,13.879565217391304,0,1
14,127.55217391304348,17.839782608695653,0,1
15,133.57826086956521,20.215652173913039,0,1
16,143.6217391304348,21.692608695652179,0,1
17,154.66956521739129,22.381086956521745,0,1
18,160.69565217391303,22.417826086956524,0,1
19,162.70434782608697,22.290434782608692,0,1
20,151.65652173913045,21.918695652173913,0,1
21,132.57391304347826,20.493695652173908,0.12065217391304348,1
22,112.48695652173915,18.571304347826089,3.3541304347826086,1
23,99.430434782608685,16.145652173913046,15.146304347826085,1
0,91.515789473684222,1.2773684210526317,35.743684210526318,2
1,86.542105263157907,1.0957894736842104,57.004210526315788,2
2,82.563157894736833,1.7226315789473683,74.229473684210518,2
3,80.573684210526324,1.8342105263157888,85.099473684210537,2
4,81.568421052631592,1.7278947368421052,88.353684210526325,2
5,88.531578947368416,1.4573684210526314,80.228947368421061,2
6,102.45789473684209,1.5526315789473684,67.116315789473688,2
7,121.35789473684211,2.4831578947368418,49.045789473684216,2
8,138.2684210526316,4.9231578947368417,29.033157894736849,2
9,144.23684210526315,9.2010526315789463,12.524210526315789,2
10,140.25789473684208,14.671052631578945,2.4768421052631577,2
11,133.29473684210527,18.087368421052631,0,2
12,127.32631578947367,18.118947368421054,0,2
13,124.34210526315789,14.863684210526314,0,2
14,126.33157894736843,9.881578947368423,0,2
15,132.29999999999998,5.8610526315789473,0,2
16,142.24736842105261,3.5199999999999996,0,2
17,153.18947368421055,2.5384210526315791,0,2
18,159.15789473684211,2.5026315789473688,0,2
19,161.14736842105265,2.4563157894736842,0,2
