evaluation,generation,energy,power,cost,best_cost
53,4,58.259259804997207,23.001049871106989,489574.06142993202,486168.44446870399
54,4,66.239128029654822,38.187818713619457,487634.81558548484,486168.44446870399
55,4,67.212981238275631,43.907506130574284,487678.11409509915,486168.44446870399
56,4,59.917332728505151,38.50802901970728,490065.49517835851,486168.44446870399
57,5,54.947707677760917,26.252904385618422,491123.71397820942,486168.44446870399
58,5,58.244082597341375,22.997257276646664,489579.56665510521,486168.44446870399
59,5,65.278480268513192,23.517577693260101,486938.37404479197,486168.44446870399
60,5,62.022377181139262,23.767847956956516,488196.49928192561,486168.44446870399
61,5,77.138439926372598,23.485750385830816,486569.07394983131,486168.44446870399
62,5,70.20813585409519,28.547121230928191,486623.23417243059,486168.44446870399
63,5,61.579167133314854,38.50802901970728,489432.62832444208,486168.44446870399
64,5,77.138439926372598,23.417732878691023,486565.41979101487,486168.44446870399
65,5,71.495516532654491,23.523587478110255,486311.55031294975,486168.44446870399
66,5,65.154026625068298,25.508962522997042,487129.96618566429,486168.44446870399
67,5,58.565666869120321,40.529869838984744,490726.64483409643,486168.44446870399
68,6,77.386001190384476,18.755272355361726,487368.4219327126,486168.44446870399
69,6,62.950941283207513,27.546942421301434,488116.5256727626,486168.44446870399
70,6,71.740301046260171,28.547121230928191,486680.1935505158,486168.44446870399
71,6,75.238564229621289,28.547121230928191,486810.24408051476,486168.44446870399
72,6,78.92569603847501,24.798460053136694,486721.80575144861,486168.44446870399
73,6,72.277703635115429,25.508962522997042,486480.1772944876,486168.44446870399
74,6,77.858840534542367,23.199042387060835,486586.80702612799,486168.44446870399
75,6,77.138439926372598,23.485750385830816,486569.07394983131,486168.44446870399
76,6,49.615904415426549,23.517577693260101,493052.99806741066,486168.44446870399
77,6,60.040133366087062,22.997257276646664,488895.58695399761,486168.44446870399
78,6,63.570894040295357,23.778896769258452,487607.58654827863,486168.44446870399
79,7,56.688774491200661,23.315301053214338,490216.32773521671,486168.44446870399
80,7,77.858840534542367,24.013435238041151,486630.55930317548,486168.44446870399
81,7,77.138439926372598,20.74424237795246,486421.78972730401,486168.44446870399
82,7,74.436369413716434,25.008555623350261,486526.59824806522,486168.44446870399
83,7,75.238564229621289,25.687263543924754,486604.85399123828,486168.44446870399
84,7,76.0749119171373,28.651432541714048,486848.88916081947,486168.44446870399
85,7,68.988196172866509,23.417732878691023,486206.46042575582,486168.44446870399
86,7,67.96559501209677,23.417732878691023,486168.44446870399,486168.44446870399
87,7,83.811492498295905,19.366945609491157,487360.41505823348,486168.44446870399
88,7,62.962732037459936,18.432220593710234,487476.12001790857,486168.44446870399
89,7,71.740301046260171,28.547121230928191,486680.1935505158,486168.44446870399
