evaluation,generation,energy,power,cost,best_cost
1,0,92.254217398855147,37.069151650764205,488118.22303360142,488118.22303360142
2,0,75.204547018741749,30.653610756085101,486961.51142866234,486961.51142866234
3,0,12.991781016065286,17.018046153313328,510162.96152332315,486961.51142866234
4,0,25.78628884865244,18.000527991316069,502692.280139671,486961.51142866234
5,0,90.2062166336258,28.726620277875956,487488.4410760235,486961.51142866234
6,0,35.420851612911996,36.116973909816238,499746.90769064653,486961.51142866234
7,0,74.274740048225922,41.162021193238076,487687.8644356532,486961.51142866234
8,0,60.71390189688158,45.077319578700418,490276.47567429807,486961.51142866234
9,0,53.780704414986324,42.822066492371839,492860.19882735482,486961.51142866234
10,0,75.341570910573125,23.895392837873271,486508.43128286139,486508.43128286139
11,0,10.21141415723913,26.782673516387369,512784.20827111177,486508.43128286139
12,0,81.307179924854438,30.165910648363511,487171.51462277921,486508.43128286139
13,1,59.038785166608214,32.573185363982041,489970.32239537069,486508.43128286139
14,1,75.203381766185615,16.90751624762812,488603.15964942949,486508.43128286139
15,1,98.828977226704438,26.597544442638263,487748.37631574,486508.43128286139
16,1,89.984375020365718,30.499917568860358,487592.08062750741,486508.43128286139
17,1,75.341570910573125,23.895392837873271,486508.43128286139,486508.43128286139
18,1,61.092527195886099,30.165910648363511,489013.89564147755,486508.43128286139
19,1,75.254688360686117,23.740298016124417,486496.10268116364,486496.10268116364
20,1,81.61886403321094,23.895392837873271,486797.16664627392,486496.10268116364
21,1,90.2062166336258,23.131149140343602,487151.09926730837,486496.10268116364
22,1,73.564989208071552,22.810999780116923,486368.45650529617,486368.45650529617
23,1,75.873826499861977,29.920692341764799,486933.32140002411,486368.45650529617
24,2,74.185202443765704,34.659949588100424,487213.71754215413,486368.45650529617
25,2,45.086021066088108,24.352081957233647,494920.81523254432,486368.45650529617
26,2,89.82576761232869,27.934461623959017,487420.08600703516,486368.45650529617
27,2,73.723595893116411,27.732803074723076,486694.95882212633,486368.45650529617
28,2,75.203381766185615,16.90751624762812,488603.15964942949,486368.45650529617
29,2,82.894627063965274,24.703554721577909,486899.26518237725,486368.45650529617
30,2,66.707926943797005,18.584588803807961,486961.97092786455,486368.45650529617
31,2,98.021553584135034,26.597544442638263,487711.23741616961,486368.45650529617
32,2,84.207421403866419,21.708324151232844,486798.73435196187,486368.45650529617
33,2,59.038785166608214,35.943552487397731,490214.37236947555,486368.45650529617
34,2,77.242614366104149,23.895392837873271,486595.87318851642,486368.45650529617
35,3,84.207421403866419,21.708324151232844,486798.73435196187,486368.45650529617
36,3,67.267857755385165,34.659949588100424,486987.59557804221,486368.45650529617
37,3,74.503995636703479,25.388870576056558,486554.2454337182,486368.45650529617
38,3,45.086021066088108,26.478539256199262,495074.7930722704,486368.45650529617
39,3,84.207421403866419,26.711765324799671,487083.1644568289,486368.45650529617
40,3,98.709918193312291,21.594103269071439,487429.97272419761,486368.45650529617
41,3,77.242614366104149,23.895392837873271,486595.87318851642,486368.45650529617
42,3,77.242614366104149,23.895392837873271,486595.87318851642,486368.45650529617
43,3,77.608335870647892,23.895392837873271,486612.69520549895,486368.45650529617
44,3,77.242614366104149,24.04161436069267,486603.72876407683,486368.45650529617
45,3,66.676759016435042,18.43640819291419,487034.07581389218,486368.45650529617
46,4,63.432987522616273,32.347013843308247,488280.52635094861,486368.45650529617
47,4,73.661484997107749,22.810999780116923,486372.89500229165,486368.45650529617
48,4,84.207421403866419,21.708324151232844,486798.73435196187,486368.45650529617
49,4,77.56655166062383,25.521831532315339,486701.31341500406,486368.45650529617
50,4,77.015206228198849,24.097701771734865,486596.28194737306,486368.45650529617
51,4,67.495265893290309,34.60386217700264,486960.95286853041,486368.45650529617
52,4,77.232195546659284,22.781606871536034,486535.5571439077,486368.45650529617
53,4,73.050637365493913,20.827594353525399,486238.2418965979,486238.2418965979
54,4,77.107771918201564,21.500654637299846,486461.01643667981,486238.2418965979
55,4,84.342263851768607,21.708324151232844,486804.93667236337,486238.2418965979
56,4,66.357823522785338,23.895392837873271,486554.69173513411,486238.2418965979
57,5,83.996115724484284,21.708324151232844,486789.01496799424,486238.2418965979
58,5,75.091171814473668,22.071391496892751,486398.92144737137,486238.2418965979
59,5,73.564989208071552,22.810999780116923,486368.45650529617,486238.2418965979
60,5,81.79861625374572,21.500654637299846,486676.78024083131,486238.2418965979
61,5,73.661484997107749,24.588226962397719,486468.37439649517,486238.2418965979
62,5,73.351457045877666,25.243349238209717,486500.86168320017,486238.2418965979
63,5,90.232390901526301,15.823531845428381,490289.1023617991,486238.2418965979
64,5,66.963988943939754,22.810999780116923,486245.32779319235,486238.2418965979
65,5,74.579313239820848,22.781606871536034,486413.5330609149,486238.2418965979
66,5,77.793567795327306,21.632128738908392,486499.62413696887,486238.2418965979
67,5,77.107771918201564,21.500654637299846,486461.01643667981,486238.2418965979
68,6,70.015969166368677,23.725317092422383,486266.94097674091,486238.2418965979
69,6,74.579313239820848,22.781606871536034,486413.5330609149,486238.2418965979
70,6,82.618732376683639,22.10050991287784,486746.72945749026,486238.2418965979
71,6,75.091171814473668,19.988452382212838,486650.869236839,486238.2418965979
72,6,90.696366760983651,15.823531845428381,490306.35100870027,486238.2418965979
73,6,71.141011384645978,27.687136118574539,486595.64255920745,486238.2418965979
74,6,66.963988943939754,20.03389115310371,486254.49469372572,486238.2418965979
75,6,74.579313239820848,22.781606871536034,486413.5330609149,486238.2418965979
76,6,71.092222949261171,22.747215601804903,486251.29045487987,486238.2418965979
77,6,74.568655193897996,25.243349238209717,486546.11192766915,486238.2418965979
78,6,73.351457045877666,24.191983572111134,486432.82640458446,486238.2418965979
79,7,80.961691488547459,25.307235017499465,486843.70212653652,486238.2418965979
80,7,73.050637365493913,20.852779939686176,486239.59496194223,486238.2418965979
81,7,76.907653459180466,22.676836911023074,486515.00060791953,486238.2418965979
82,7,74.579313239820848,20.93236431403836,486314.18472723779,486238.2418965979
83,7,82.409379971419611,22.781606871536034,486773.69103332446,486238.2418965979
84,7,71.141011384645978,25.841420695289003,486461.99337952951,486238.2418965979
85,7,70.015969166368677,22.764199073497934,486202.69864712306,486202.69864712306
86,7,67.226048611316571,23.708333620729348,486210.50550839008,486202.69864712306
87,7,67.761787536600863,24.533133809539585,486241.6345154802,486202.69864712306
88,7,74.507377070579082,20.153118846007299,486542.29650257714,486202.69864712306
89,7,65.401553446982064,27.268574173339672,487163.11632969585,486202.69864712306
