evaluation,generation,energy,power,cost,best_cost
39,3,80.643080475068757,26.989416763887284,486937.04108733521,486834.12640145799
40,3,77.464849701118283,43.960095364366879,488009.06908381567,486834.12640145799
41,3,68.940737876514746,46.394224023245627,487868.43537799182,486834.12640145799
42,3,69.142285524695239,42.952799645609616,487626.73279585515,486834.12640145799
43,3,72.506567827154086,46.380944373897975,488000.03616663738,486834.12640145799
44,3,88.215759478521008,46.385708430255946,488584.38199222309,486834.12640145799
45,3,69.142285524695239,44.961320865041273,487772.17082490132,486834.12640145799
46,4,80.701317304961307,45.679012804356319,488253.85484296258,486834.12640145799
47,4,77.227802333835982,26.408416605666922,486742.64972781256,486742.64972781256
48,4,62.346363678524476,43.477527217494597,489504.17419984046,486742.64972781256
49,4,79.076348377697116,25.617551036048159,486776.90430181642,486742.64972781256
50,4,71.003515818037229,29.04636189256895,486688.95327961451,486688.95327961451
51,4,78.693058867172255,44.671583266152169,488106.24786692997,486688.95327961451
52,4,71.332073702389721,26.989416763887284,486552.22323418659,486552.22323418659
53,4,69.142285524695239,41.622390418073586,487530.39719630795,486552.22323418659
54,4,69.445090339807876,42.952799645609616,487637.98978957452,486552.22323418659
55,4,78.852613609306459,29.123626625448317,486991.69905825087,486552.22323418659
56,4,67.582386673449221,38.349029332468234,487235.38108062308,486552.22323418659
57,5,84.037503177076061,25.617551036048159,487005.10152089642,486552.22323418659
58,5,65.051405175059685,29.04636189256895,487425.19178604858,486552.22323418659
59,5,59.828600742734913,38.349029332468234,490087.77322387486,486552.22323418659
60,5,75.871623771649382,45.679012804356319,488074.30740161182,486552.22323418659
61,5,58.80647364411972,37.581392989091071,490421.43908495264,486552.22323418659
62,5,67.582386673449221,24.387741904642517,486224.43725448637,486224.43725448637
63,5,66.455557804087633,35.472824853032201,487355.79980986734,486224.43725448637
64,5,78.88427294717728,26.94445307193261,486853.25496347575,486224.43725448637
65,5,78.852613609306459,29.127326538470431,486991.93658821983,486224.43725448637
66,5,71.332073702389721,28.814756073186672,486684.39696922939,486224.43725448637
67,5,77.227802333835982,32.044988730161521,487137.477823589,486224.43725448637
68,6,75.351348414729244,27.425892992728141,486733.24821711617,486224.43725448637
69,6,67.582386673449221,29.060032340986695,486562.76014877215,486224.43725448637
70,6,73.78195184471312,29.127326538470431,486798.10639148729,486224.43725448637
71,6,79.640311091492009,28.814756073186672,487008.1014994756,486224.43725448637
72,6,77.227802333835982,30.461018300302989,487022.78173018596,486224.43725448637
73,6,71.332073702389721,32.338489996594774,486939.55231025629,486224.43725448637
74,6,80.79066086868427,29.360602265764904,487096.05657154816,486224.43725448637
75,6,65.051405175059685,30.331005524182171,487518.21347583766,486224.43725448637
76,6,71.859442298436591,26.989416763887284,486571.82855312445,486224.43725448637
77,6,77.336891832560113,31.833101596252902,487126.19045300572,486224.43725448637
78,6,83.582016618614517,24.422783211040148,486915.7987867216,486224.43725448637
79,7,75.279886570298089,24.687779067365788,486548.16399868077,486224.43725448637
80,7,86.69352423318486,27.278085486076417,487233.87429207674,486224.43725448637
81,7,70.188529704418443,23.555931354811261,486261.09073657438,486224.43725448637
82,7,71.332073702389721,32.639931240132121,486961.37982191454,486224.43725448637
83,7,70.624626046583629,32.176058242680639,486901.4906538506,486224.43725448637
84,7,71.331311560514223,27.531151962385071,486591.42221847922,486224.43725448637
85,7,79.949307085094873,26.965837744578078,486903.61599040846,486224.43725448637
86,7,70.943217872649967,29.127326538470431,486692.57434936799,486224.43725448637
87,7,71.891024961342794,28.318668348077942,486669.25443606451,486224.43725448637
88,7,75.319765751823041,23.17588676106719,486468.77371629409,486224.43725448637
89,7,86.848676999979219,26.38345661633528,487183.57672392647,486224.43725448637
