evaluation,generation,energy,power,cost,best_cost
53,1,86.044485425020198,19.370381175583809,487461.42058589379,486132.12022223405
54,1,63.587080414465134,39.104052322156669,488711.12458558718,486132.12022223405
55,1,51.11312292608266,42.833983966856543,493949.08994720998,486132.12022223405
56,1,69.259252364813236,18.114943752212945,487312.3973821043,486132.12022223405
57,1,34.510057866729213,13.289745789792923,499072.20012790081,486132.12022223405
58,1,92.289959507040535,46.296273795130034,488729.36739506858,486132.12022223405
59,1,50.397081024014248,24.451306254879437,492808.92607317795,486132.12022223405
60,2,57.735716117748233,24.492468531274866,489883.8449785604,486132.12022223405
61,2,64.460231536366067,24.619189941221705,487329.75130644446,486132.12022223405
62,2,50.188755371768472,25.192948750988634,492945.74918842915,486132.12022223405
63,2,67.724109025400423,24.450603223619225,486234.25770773704,486132.12022223405
64,2,68.911603119524727,25.287344764619576,486338.99255668285,486132.12022223405
65,2,58.475189507186926,20.948588597929756,489343.21041096176,486132.12022223405
66,2,51.42901034935592,24.724344594162417,492416.96467031009,486132.12022223405
67,2,59.125629578012578,13.262626855518681,492539.43182375131,486132.12022223405
68,2,61.885684850780606,29.666028814288676,488675.64527181926,486132.12022223405
69,2,72.893134968047832,23.806030167360888,486391.0101752677,486132.12022223405
70,2,55.802671956583673,23.732178934660983,490600.06249581481,486132.12022223405
71,2,66.693226586744615,13.34578806903721,492725.67820525513,486132.12022223405
72,2,72.404285502608019,28.643540595794345,486711.85944001412,486132.12022223405
73,2,63.587080414465134,39.325141541587499,488727.13376687263,486132.12022223405
74,2,34.510057866729213,10.981839574186193,499978.48753335548,486132.12022223405
75,2,63.587080414465134,40.386246769007869,488803.96892867895,486132.12022223405
76,2,57.57601549879427,21.54888214361117,489734.41778940742,486132.12022223405
77,2,83.470314563094178,18.927733371852764,487562.69254792889,486132.12022223405
78,2,99.819775516419782,18.256098424276885,488507.42870728602,486132.12022223405
79,2,42.700411477241097,44.644845746277738,497550.70315877453,486132.12022223405
80,2,64.203938717321734,23.732178934660983,487363.12491711375,486132.12022223405
81,2,67.47573781416969,25.253211015997568,486283.14155649842,486132.12022223405
82,2,57.549603551212883,13.458432634475153,492154.37957289896,486132.12022223405
83,2,59.140718930405448,12.096950720909863,494400.56599801924,486132.12022223405
84,2,52.513921971570014,16.250581292107974,491370.50342432235,486132.12022223405
85,2,34.510057866729213,13.28662846611841,499073.39084026928,486132.12022223405
86,2,53.729551311367857,29.759441553597497,491863.65956551884,486132.12022223405
87,2,69.534482721494797,9.2148331379937432,499427.64237111242,486132.12022223405
88,2,35.330415280895551,14.758956308624471,498176.458307161,486132.12022223405
89,3,64.156539322769817,16.92581121260541,488075.70707858377,486132.12022223405
90,3,82.900855608912281,36.664960902510359,487682.91229176935,486132.12022223405
91,3,63.56400012791228,37.644656042023762,488614.23850186035,486132.12022223405
92,3,66.388404029723233,23.23177735561606,486494.99320631451,486132.12022223405
93,3,66.693226586744615,13.34578806903721,492725.67820525513,486132.12022223405
94,3,66.693226586744615,15.720672548097298,489465.91829429014,486132.12022223405
95,3,59.832280549662102,20.949371988165058,488826.45394752512,486132.12022223405
96,3,64.126066807417089,24.618406550986403,487456.95261567133,486132.12022223405
97,3,71.336587416859174,8.0555442570713005,502003.73963627557,486132.12022223405
98,3,58.143300392116046,24.295976562497923,489711.98787859938,486132.12022223405
99,3,62.842550181846732,20.923473449493422,487678.19492268341,486132.12022223405
100,3,61.134900413216862,29.691143962728187,488963.38079856668,486132.12022223405
101,3,99.819775516419782,22.442983640896397,487542.5530032292,486132.12022223405
102,3,57.57601549879427,21.54888214361117,489734.41778940742,486132.12022223405
103,3,68.980295522092888,25.287344764619576,486341.54624773061,486132.12022223405
104,3,42.631719072984815,44.644845746277738,497578.71686448192,486132.12022223405
105,3,64.494216315955541,24.356499574686538,487297.78753676574,486132.12022223405
106,3,67.441753034580202,25.253211015997568,486281.87814709824,486132.12022223405
107,3,52.513921971570014,14.666859276257787,491346.0051657923,486132.12022223405
108,3,57.57601549879427,21.480797646088785,489729.48775678809,486132.12022223405
109,3,64.460231536366067,24.619189941221705,487329.75130644446,486132.12022223405
110,3,42.700411477241097,43.018380830509962,497395.17440615816,486132.12022223405
111,3,53.932723586736692,13.262626855518681,492300.57479266293,486132.12022223405
112,3,99.851371415254789,20.93896641941036,487417.36436396569,486132.12022223405
113,3,53.260652364802326,22.625107445191514,491534.1461007261,486132.12022223405
114,3,81.128937529426025,28.783021882045468,487074.53624728415,486132.12022223405
115,3,67.47573781416969,25.720673823783326,486316.99077290652,486132.12022223405
116,3,34.510057866729213,10.981839574186193,499978.48753335548,486132.12022223405
117,3,68.64603379933618,20.144112588970771,486277.16309015197,486132.12022223405
118,4,63.198629417107085,15.594205890182741,489438.82181827305,486132.12022223405
119,4,99.659629711556107,21.065433077326215,487420.86159198137,486132.12022223405
120,4,64.976879379455298,18.513485828936584,486917.63500264636,486132.12022223405
121,4,67.47573781416969,25.654793220768632,486312.22032539395,486132.12022223405
122,4,64.460231536366067,28.106659752611858,487582.28074492858,486132.12022223405
123,4,77.028476638301541,20.144112588970771,486662.72859300056,486132.12022223405
124,4,84.164981747718642,19.595446674828857,487263.27478983661,486132.12022223405
125,4,66.388404029723233,23.23177735561606,486494.99320631451,486132.12022223405
126,4,46.818174313807113,24.004932678426218,494204.5615145053,486132.12022223405
127,4,60.528730657797908,20.119784636691804,488501.15801568213,486132.12022223405
128,4,55.074828231075507,13.262626855518681,492353.1079455805,486132.12022223405
129,4,65.657086647604814,24.356499574686538,486854.93830571597,486132.12022223405
130,4,61.134900413216862,29.691143962728187,488963.38079856668,486132.12022223405
131,4,50.166307604163606,24.618406550986403,492913.10279444454,486132.12022223405
132,4,65.884888104114438,21.740771091374445,486578.77977347921,486132.12022223405
133,4,64.160908625275496,24.449896917137778,487431.48213912826,486132.12022223405
134,4,64.460231536366067,24.619189941221705,487329.75130644446,486132.12022223405
135,4,99.819775516419782,22.442983640896397,487542.5530032292,486132.12022223405
136,4,64.460231536366067,22.10178300405164,487147.4646073014,486132.12022223405
137,4,64.842490702754134,25.253211015997568,487230.08752716437,486132.12022223405
138,4,68.812560224554048,20.144112588970771,486284.82277195336,486132.12022223405
139,4,59.877193069952959,20.949371988165058,488809.35017032031,486132.12022223405
140,4,65.891471700220833,21.480797646088785,486557.44777278655,486132.12022223405
141,4,58.072947828296677,23.23177735561606,489661.72064308589,486132.12022223405
142,4,76.973250550016715,26.109738547223319,486711.76638930105,486132.12022223405
143,4,64.126066807417089,24.618406550986403,487456.95261567133,486132.12022223405
144,4,67.441753034580202,25.253211015997568,486281.87814709824,486132.12022223405
145,4,64.494216315955541,24.356499574686538,487297.78753676574,486132.12022223405
146,4,62.863999692811134,24.60321427156455,487936.47830740799,486132.12022223405
147,5,60.528730657797908,21.989025383512008,488636.51067583822,486132.12022223405
148,5,74.379890292871892,20.144112588970771,486540.90211047017,486132.12022223405
149,5,64.84707180562387,25.253211015997568,487228.34293206409,486132.12022223405
150,5,71.112065132452287,21.480797646088785,486184.16634922975,486132.12022223405
151,5,76.0016299792143,24.521926324053847,486572.45164284849,486132.12022223405
152,5,70.333807280200531,21.467797853456773,486147.67058429506,486132.12022223405
153,5,71.570854904172947,22.839617443060941,486278.27016853553,486132.12022223405
154,5,64.348862860200228,21.750579339394882,487164.44566722016,486132.12022223405
155,5,58.705977839690732,20.949371988165058,489255.37734119804,486132.12022223405
156,5,67.992707519641939,21.043687642820906,486017.2026877937,486017.2026877937
157,5,65.657086647604814,23.786622895458688,486813.67324950232,486017.2026877937
158,5,76.973250550016715,26.109738547223319,486711.76638930105,486017.2026877937
159,5,84.658398760944877,18.509361861299126,487824.96843719552,486017.2026877937
160,5,65.299664801833018,19.599570642466318,486669.48801738361,486017.2026877937
161,5,67.04480725445697,19.399088079607914,486573.24973527773,486017.2026877937
162,5,97.698755086209289,22.442983640896397,487458.76115643175,486017.2026877937
163,5,60.998719375612531,24.619189941221705,488647.97910618252,486017.2026877937
164,5,64.596412573970412,29.691143962728187,487645.15299884381,486017.2026877937
165,5,66.337321664251022,22.935164080853262,486492.96869421651,486017.2026877937
166,5,97.438813409053765,22.066140261884897,487422.37766327133,486017.2026877937
167,5,76.90005890157542,20.144112588970771,486656.82178872055,486017.2026877937
168,5,67.47573781416969,25.654793220768632,486312.22032539395,486017.2026877937
169,5,75.316600468978862,20.896087918222467,486346.14867083612,486017.2026877937
170,5,87.001538876687917,24.82861234168826,487094.88853244914,486017.2026877937
171,5,65.824305691550464,21.094566605691391,486555.0590348093,486017.2026877937
172,5,64.61416898347521,19.639375841647002,486926.63314547087,486017.2026877937
173,5,65.92414034906173,21.523051106980027,486548.06635313143,486017.2026877937
174,5,72.283574021936772,21.166005604386282,486221.14017910918,486017.2026877937
175,5,67.688722422854411,24.633931293366359,486246.21706202126,486017.2026877937
176,6,72.457662986957587,22.935164080853262,486324.1936261846,486017.2026877937
177,6,74.745283196010746,21.166005604386282,486334.37091074744,486017.2026877937
178,6,67.992707519641939,22.569119539530135,486108.003878708,486017.2026877937
179,6,71.112065132452287,21.052515125560305,486161.15738559491,486017.2026877937
180,6,77.659167204292956,21.636958582023695,486493.70161808707,486017.2026877937
181,6,72.283574021936772,22.182781881985477,486275.76526249386,486017.2026877937
182,6,72.299431767382302,21.183831498910923,486222.82725932827,486017.2026877937
183,6,68.138634026619357,20.230111545160593,486211.1450915907,486017.2026877937
184,6,67.494404276237617,21.523051106980027,486020.03556171694,486017.2026877937
185,6,65.905473886993803,25.654793220768632,486854.356513798,486017.2026877937
186,6,82.994194290737141,18.509361861299126,487748.42036574439,486017.2026877937
187,6,65.92414034906173,20.784436899769311,486500.83662772016,486017.2026877937
188,6,66.311975654353006,22.935164080853262,486502.62106962717,486017.2026877937
189,6,67.070153264354985,15.409979157503315,489811.58132728143,486017.2026877937
190,6,72.953667741368534,21.113178357542779,486249.12426204793,486017.2026877937
191,6,79.727802393362509,20.273438537795549,486722.70753504202,486017.2026877937
192,6,74.509368576517005,21.480797646088785,486340.43141848134,486017.2026877937
193,6,69.766790328342481,19.286353075938038,486754.39993151394,486017.2026877937
194,6,90.698524112172549,18.496391078555334,488056.36716127885,486017.2026877937
195,6,65.657086647604814,21.097986604206312,486618.98774693522,486017.2026877937
196,6,79.192124141868433,18.479122950561354,487588.54417721403,486017.2026877937
197,6,70.333807280200531,21.512631539477717,486150.07922018808,486017.2026877937
198,6,74.560970359571442,24.62544945540921,486511.74757380708,486017.2026877937
199,6,61.284360767192169,20.896087918222467,488269.60825009033,486017.2026877937
200,6,75.316600468978862,19.573258748397826,486867.28895206115,486017.2026877937
201,6,67.688722422854411,24.633931293366359,486246.21706202126,486017.2026877937
202,6,73.154319389065535,21.480797646088785,486278.10349911626,486017.2026877937
203,6,67.501618739709286,25.654793220768632,486313.18246800569,486017.2026877937
204,6,83.80032981999129,25.613865125016016,486993.95567561325,486017.2026877937
205,7,76.63372222833992,22.946186685274487,486516.87114218582,486017.2026877937
206,7,72.457662986957587,21.804348405520543,486263.44191322778,486017.2026877937
207,7,86.649090680460546,21.052515125560305,486875.81076090795,486017.2026877937
208,7,70.333807280200531,20.877689119472329,486115.96770185191,486017.2026877937
209,7,79.174408195982494,25.321458006159226,486762.40592252905,486017.2026877937
210,7,65.526661670793217,19.780108579572513,486594.7436382263,486017.2026877937
211,7,67.992707519641939,21.043687642820906,486017.2026877937,486017.2026877937
212,7,60.855530955269309,18.075783497348059,488240.85641998774,486017.2026877937
213,7,67.595939600829681,23.002266535627495,486124.6181281404,486017.2026877937
214,7,71.333379538306545,24.634394999767032,486381.74347229989,486017.2026877937
215,7,77.663820682742156,21.181145015576849,486469.42762718897,486017.2026877937
216,7,80.336532359426485,21.639645065357765,486616.99616170942,486017.2026877937
217,7,81.205241133107194,19.573258748397826,487138.1475480994,486017.2026877937
218,7,72.741556819160522,21.043687642820906,486235.6345343733,486017.2026877937
219,7,65.04534777550937,24.92649236876256,487129.17677183414,486017.2026877937
220,7,67.688722422854411,26.656176936052951,486392.64888344001,486017.2026877937
221,7,65.096982291129592,22.229736948340125,486914.23968295741,486017.2026877937
222,7,74.516780025638155,24.62544945540921,486509.71496008505,486017.2026877937
223,7,71.325329574253388,21.229479392068761,486180.47405886743,486017.2026877937
224,7,71.390014855933586,21.480797646088785,486196.95114561555,486017.2026877937
225,7,72.283574021936772,22.182781881985477,486275.76526249386,486017.2026877937
226,7,74.560970359571442,24.62544945540921,486511.74757380708,486017.2026877937
227,7,73.154319389065535,21.941383963141408,486302.84794539155,486017.2026877937
228,7,72.953667741368534,24.40460497908078,486425.9522011113,486017.2026877937
229,7,72.953667741368534,26.276562471555994,486560.88905911613,486017.2026877937
230,7,73.154319389065535,25.239532257682487,486493.25655502954,486017.2026877937
231,7,62.79887957852884,17.21361586301424,487709.12117173045,486017.2026877937
232,7,66.99907352576605,25.654793220768632,486437.88724294561,486017.2026877937
233,7,76.765934686867809,22.352241232599372,486491.04348596244,486017.2026877937
234,8,73.154319389065535,21.941383963141408,486302.84794539155,486017.2026877937
235,8,73.154319389065535,18.933832071911617,487085.16319545603,486017.2026877937
236,8,70.333807280200531,21.498908799619045,486149.34198248351,486017.2026877937
237,8,72.352042595413451,23.002266535627495,486322.94042544125,486017.2026877937
238,8,72.283574021936772,21.999522554708729,486265.9198754073,486017.2026877937
239,8,72.283574021936772,23.136509393726175,486327.00312671531,486017.2026877937
240,8,73.154319389065535,21.978675126129641,486304.85136830033,486017.2026877937
241,8,70.333807280200531,25.162734498869522,486382.84095996222,486017.2026877937
242,8,67.799409695725572,21.473062369394558,486031.37924855336,486017.2026877937
243,8,67.632108713916423,21.051422919515129,486001.0318669838,486001.0318669838
244,8,72.283574021936772,22.112490610434776,486271.98894841783,486001.0318669838
245,8,67.992707519641939,21.113978914371607,486020.97900187015,486001.0318669838
246,8,59.830038376931356,20.781937515725584,488815.18380715605,486001.0318669838
247,8,66.136774357691991,20.960116623287533,486431.17427696183,486001.0318669838
248,8,86.649090680460546,21.052515125560305,486875.81076090795,486001.0318669838
249,8,72.457662986957587,21.804348405520543,486263.44191322778,486001.0318669838
250,8,70.333807280200531,23.566989127647187,486267.29223714821,486001.0318669838
251,8,62.204228399471248,20.887878348358889,487918.70588261681,486001.0318669838
252,8,72.457662986957587,22.568304458572165,486304.48453392991,486001.0318669838
253,8,68.369596703672372,22.279705782061708,486101.05841846694,486001.0318669838
254,8,67.992707519641939,21.473035733965588,486040.26889792894,486001.0318669838
255,8,64.520494173747011,21.046102018279402,487048.07274339843,486001.0318669838
256,8,66.162654149739723,26.652282498230001,486828.64473004569,486001.0318669838
257,8,71.350126033468214,23.091150031401895,486281.63063394651,486001.0318669838
258,8,72.598248724625194,21.696150238753585,486264.09559008887,486001.0318669838
259,8,63.88005266359847,19.794876792444715,487208.08087115944,486001.0318669838
260,8,74.636609434241223,21.043687642820906,486322.80088056432,486001.0318669838
261,8,73.154319389065535,28.228817870923308,486709.71222581842,486001.0318669838
262,8,72.111821564370274,22.973648649643525,486310.3535664542,486001.0318669838
263,9,64.306681627727755,20.23287413612978,487072.90440989117,486001.0318669838
264,9,74.739176686416556,18.491768082334467,487377.44738906587,486001.0318669838
265,9,72.286957782113049,19.190862805571953,486917.70910535415,486001.0318669838
266,9,72.348658835237174,23.471121572284332,486347.97345661611,486001.0318669838
267,9,65.490712424798616,22.986880314350643,486819.1228279497,486001.0318669838
268,9,72.111821564370274,21.030455978113793,486205.95787582541,486001.0318669838
269,9,74.636609434241223,19.046470461166699,487097.444034421,486001.0318669838
270,9,67.992707519641939,21.467039913205365,486039.94677966536,486001.0318669838
271,9,70.92664027167929,24.396167254199057,486349.37244765495,486001.0318669838
272,9,71.369337932375444,22.258099830716539,486237.75969898386,486001.0318669838
273,9,67.992707519641939,21.113978914371607,486020.97900187015,486001.0318669838
274,9,70.938473732811858,21.051422919515129,486153.11406015838,486001.0318669838
275,9,68.256960331845761,23.566989127647187,486190.083910555,486001.0318669838
276,9,67.799409695725572,21.752367680458473,486046.38459067477,486001.0318669838
277,9,73.055959640151912,23.387590544659179,486376.01942251308,486001.0318669838
278,9,62.627807866139641,21.964311669168488,487835.34162329993,486001.0318669838
279,9,88.371099612525356,21.941383963141408,487002.77106223872,486001.0318669838
280,9,67.948112825500075,19.923391050730476,486354.59980904695,486001.0318669838
281,9,70.333807280200531,21.498908799619045,486149.34198248351,486001.0318669838
282,9,68.304084694082576,21.498908799619045,486055.98124927178,486001.0318669838
283,9,70.697219487770752,19.612296444080126,486635.43875380885,486001.0318669838
284,9,69.888792703830262,22.524110405400499,486183.95046236448,486001.0318669838
285,9,69.118860749278596,21.696150238753585,486104.05489549751,486001.0318669838
286,9,66.162654149739723,26.652282498230001,486828.64473004569,486001.0318669838
287,9,80.932029605953915,21.473062369394558,486635.43767122476,486001.0318669838
288,9,70.644410268243561,21.599030487396568,486169.0076417079,486001.0318669838
289,9,67.24458532558566,21.369063164504475,486041.03520748374,486001.0318669838
290,9,73.154319389065535,21.574293296988607,486283.12644058245,486001.0318669838
291,9,72.457662986957587,18.619527331689525,487209.10119664937,486001.0318669838
292,10,66.634242280600049,21.051422919515129,486251.01993614878,486001.0318669838
293,10,67.830376480947223,22.42865178377016,486091.79776121693,486001.0318669838
294,10,70.235840398443457,21.113978914371607,486124.15592451586,486001.0318669838
295,10,68.090674401399014,23.41866457777537,486173.16185262462,486001.0318669838
296,10,61.2665026929117,21.696150238753585,488334.34195194271,486001.0318669838
297,10,80.31485409441828,21.196592169068811,486592.19654668227,486001.0318669838
298,10,69.465820608287643,21.473062369394558,486108.02880928136,486001.0318669838
299,10,59.271819349266934,25.098357053726431,489340.32125811372,486001.0318669838
300,10,70.942233687633291,21.752367680458473,486190.9444207988,486001.0318669838
301,10,62.614882209814638,24.310769096485135,488010.1721861664,486001.0318669838
302,10,68.420793245541617,21.030455978113793,486036.18240378518,486001.0318669838
303,10,64.921043921229241,21.051422919515129,486895.91897219338,486001.0318669838
304,10,98.510091300845573,21.082429560125224,487379.55464449793,486001.0318669838
305,10,67.470598962016112,21.990555760647471,486046.7000121543,486001.0318669838
306,10,67.992707519641939,21.467039913205365,486039.94677966536,486001.0318669838
307,10,69.888792703830262,24.45589662135415,486315.11472754239,486001.0318669838
308,10,68.304806330509749,23.543960112302372,486190.19507850771,486001.0318669838
309,10,66.843760012676555,20.500984542757468,486143.50702807785,486001.0318669838
310,10,67.910451775595547,22.528925350426643,486102.03547898354,486001.0318669838
311,10,70.262347745831605,21.747552735432325,486159.41316953924,486001.0318669838
312,10,72.103611909949336,18.008707008554104,487495.95157197519,486001.0318669838
313,10,67.632108713916423,21.051422919515129,486001.0318669838,486001.0318669838
314,10,73.152950316530607,20.920521910220764,486247.94038569328,486001.0318669838
315,10,71.370707004910358,22.315875058900819,486240.92657662497,486001.0318669838
316,10,70.916837124281443,13.399804487327478,492798.10527678247,486001.0318669838
317,10,65.74848667855025,20.324987828408286,486541.49700704805,486001.0318669838
318,10,68.304084694082576,23.247519960225425,486168.70287102566,486001.0318669838
319,10,72.240722124486211,21.498908799619045,486237.05395319778,486001.0318669838
320,10,72.348658835237174,23.471121572284332,486347.97345661611,486001.0318669838
321,11,70.256133443115317,21.10897697411,486124.82061630278,486001.0318669838
322,11,73.75692974143908,14.634095747679453,490970.80888171919,486001.0318669838
323,11,72.082852191922228,22.142307354993502,486264.35825635848,486001.0318669838
324,11,57.228633281602207,22.844404962077622,489966.83020801644,486001.0318669838
325,11,62.861058590545881,25.056494858777629,487970.4206251952,486001.0318669838
326,11,70.678313811631185,18.425358224143938,487223.61834505957,486001.0318669838
327,11,70.942233687633291,20.048983969166738,486429.99099527317,486001.0318669838
328,11,70.254120556599545,24.018558014310411,486297.02815366699,486001.0318669838
329,11,67.680481328397875,23.448249800202404,486160.05490151671,486001.0318669838
330,11,72.138776468855397,23.102348577691057,486318.507654602,486001.0318669838
331,11,70.235840398443457,21.113978914371607,486124.15592451586,486001.0318669838
332,11,91.358916627015148,22.689324337762468,487180.38326586614,486001.0318669838
333,11,70.262347745831605,23.676045869187362,486272.53252928884,486001.0318669838
334,11,70.064581497490281,21.787305895946972,486152.45224677224,486001.0318669838
335,11,67.910451775595547,27.880528733302285,486489.54776449595,486001.0318669838
336,11,62.614882209814638,24.310769096485135,488010.1721861664,486001.0318669838
337,11,67.555873947926429,22.348808761667144,486075.81145255384,486001.0318669838
338,11,73.152950316530607,20.858361700016602,486244.6009031143,486001.0318669838
339,11,72.644083898941872,22.003502326627601,486282.71598268743,486001.0318669838
340,11,70.857050635751193,21.304772267815768,486162.97974789236,486001.0318669838
341,11,73.229276023411842,20.250533333050544,486435.16345938551,486001.0318669838
342,11,67.760694399537513,21.990555760647471,486057.48452533135,486001.0318669838
343,11,67.460725836128958,23.217681828924434,486135.18978553941,486001.0318669838
344,11,68.55724454271386,23.256917763503814,486178.79477592674,486001.0318669838
345,11,81.856234724951065,18.008707008554104,487944.54096196801,486001.0318669838
346,11,66.17315411233308,14.832180797630329,490380.91135267232,486001.0318669838
347,11,66.78935868343666,18.514524021024378,487000.48801117786,486001.0318669838
348,11,68.174051334668917,22.430373354294908,486104.69878873951,486001.0318669838
349,11,67.992707519641939,21.467039913205365,486039.94677966536,486001.0318669838
350,12,68.241978311318476,20.858361700016602,486018.7119317163,486001.0318669838
351,12,70.68726480442804,22.142307354993502,486200.16570972232,486001.0318669838
352,12,75.412061981166701,21.051422919515129,486358.8847806541,486001.0318669838
353,12,57.228633281602207,22.844404962077622,489966.83020801644,486001.0318669838
354,12,75.155600023133189,23.857933236028614,486497.86474603845,486001.0318669838
355,12,73.93675218990478,24.295183707486991,486465.2924084285,486001.0318669838
356,12,66.17315411233308,14.832180797630329,490380.91135267232,486001.0318669838
357,12,74.295074242961334,21.695595868081526,486342.11434229824,486001.0318669838
358,12,68.270611250619766,22.430373354294908,486108.28847527504,486001.0318669838
359,12,89.279152134450484,22.003502326627601,487047.8758021351,486001.0318669838
360,12,67.555873947926429,29.95875225709181,486626.85127848131,486001.0318669838
361,12,67.555873947926429,24.515363653823968,486232.69277911755,486001.0318669838
362,12,59.915883022907352,23.324809285719876,488966.62270401639,486001.0318669838
363,12,73.524272163800035,20.981431837327762,486268.29231311299,486001.0318669838
364,12,70.092442866508534,21.98312528367244,486164.25394167576,486001.0318669838
365,12,67.732833030519245,23.242012733484486,486147.06738543703,486001.0318669838
366,12,72.157672679735725,20.858361700016602,486198.82132192655,486001.0318669838
367,12,71.179580525942228,22.430373354294908,486238.28665449226,486001.0318669838
368,12,72.137147024932716,23.689487755292468,486349.97605200094,486001.0318669838
369,12,70.178404576276094,18.05478700856878,487384.52979798126,486001.0318669838
370,12,80.683328938845108,23.281343996555297,486721.14599460934,486001.0318669838
371,12,65.661611451702754,22.44926153388046,486715.11108727765,486001.0318669838
372,12,63.465099746616808,16.224822699175135,488784.67352844053,486001.0318669838
373,12,78.612145644195365,21.10897697411,486509.17039452319,486001.0318669838
374,12,67.992707519641939,21.873655805235082,486061.79172972665,486001.0318669838
375,12,72.138776468855397,24.73536187643797,486418.99576309446,486001.0318669838
376,12,67.167770217689466,24.859894794114801,486316.08445661474,486001.0318669838
377,12,67.902106177810879,20.472540522893624,486079.95383636362,486001.0318669838
378,12,67.992707519641939,18.292320657318342,487166.11244201753,486001.0318669838
379,13,67.902106177810879,20.037859162474927,486295.67585097789,486001.0318669838
380,13,67.732833030519245,24.261660563296726,486220.90059628588,486001.0318669838
381,13,65.980375768493005,20.858361700016602,486483.8883924926,486001.0318669838
382,13,66.108860851727741,20.644315239679962,486424.59214089636,486001.0318669838
383,13,61.32374653713201,22.44926153388046,488367.07527411589,486001.0318669838
384,13,65.430798196467578,23.381882206056243,486870.54190461524,486001.0318669838
385,13,67.732833030519245,23.242012733484486,486147.06738543703,486001.0318669838
386,13,71.73581976618479,20.858361700016602,486179.41744003771,486001.0318669838
387,13,62.502637133892051,20.472540522893624,487774.98977749655,486001.0318669838
388,13,67.164417717860928,24.859894794114801,486317.36116988072,486001.0318669838
